inventory_key,rental_key,rental_date_key,remaining,Total_Rental_Amount
210,13387,19971230.0,4576,32.95
210,14969,19971231.0,4576,32.95
211,959,19980101.0,4577,36.96
211,2178,19980102.0,4577,36.96
211,6695,19980103.0,4577,36.96
211,12201,19980104.0,4577,36.96
212,6720,19980105.0,4579,14.98
212,10723,19980106.0,4579,14.98
213,2102,19980107.0,4576,27.950000000000003
213,5349,19980108.0,4576,27.950000000000003
213,9943,19980109.0,4576,27.950000000000003
213,13532,19980110.0,4576,27.950000000000003
213,15850,19980111.0,4576,27.950000000000003
214,4652,19980112.0,4578,17.97
214,8197,19980113.0,4578,17.97
214,12233,19980114.0,4578,17.97
215,1888,19980115.0,4576,38.95
215,2808,19980116.0,4576,38.95
215,7503,19980117.0,4576,38.95
215,13063,19980118.0,4576,38.95
215,14823,19980119.0,4576,38.95
216,1392,19980120.0,4576,40.95
216,2214,19980121.0,4576,40.95
216,5885,19980122.0,4576,40.95
216,10469,19980123.0,4576,40.95
216,15816,19980124.0,4576,40.95
217,1523,19980125.0,4576,44.95
217,3459,19980126.0,4576,44.95
217,6728,19980127.0,4576,44.95
217,11914,19980128.0,4576,44.95
217,14926,19980129.0,4576,44.95
218,1883,19980130.0,4577,33.96
218,5319,19980131.0,4577,33.96
218,6600,19980201.0,4577,33.96
218,14476,19980202.0,4577,33.96
219,1220,19980203.0,4577,11.96
219,4132,19980204.0,4577,11.96
219,7437,19980205.0,4577,11.96
219,10744,19980206.0,4577,11.96
220,7690,19980207.0,4579,9.98
220,14484,19980208.0,4579,9.98
221,3851,19980209.0,4578,8.97
221,6131,19980210.0,4578,8.97
221,11931,19980211.0,4578,8.97
222,864,19980212.0,4577,13.96
222,4315,19980213.0,4577,13.96
222,7151,19980214.0,4577,13.96
222,14167,19980215.0,4577,13.96
223,3189,19980216.0,4577,15.96
223,6853,19980217.0,4577,15.96
223,10605,19980218.0,4577,15.96
223,16006,19980219.0,4577,15.96
224,2051,19980220.0,4577,15.96
224,2929,19980221.0,4577,15.96
224,6996,19980222.0,4577,15.96
224,10534,19980223.0,4577,15.96
225,7339,19980224.0,4579,8.98
225,13059,19980225.0,4579,8.98
226,5472,19980226.0,4578,16.97
226,7974,19980227.0,4578,16.97
226,14571,19980228.0,4578,16.97
227,3804,19980301.0,4578,13.97
227,7375,19980302.0,4578,13.97
227,12603,19980303.0,4578,13.97
228,1242,19980304.0,4576,23.950000000000003
228,3155,19980305.0,4576,23.950000000000003
228,8428,19980306.0,4576,23.950000000000003
228,14503,19980307.0,4576,23.950000000000003
228,15211,19980308.0,4576,23.950000000000003
229,2763,19980309.0,4578,15.97
229,5714,19980310.0,4578,15.97
229,13199,19980311.0,4578,15.97
230,694,19980312.0,4576,19.950000000000003
230,5448,19980313.0,4576,19.950000000000003
230,5828,19980314.0,4576,19.950000000000003
230,13792,19980315.0,4576,19.950000000000003
230,15368,19980316.0,4576,19.950000000000003
231,122,19980317.0,4577,20.96
231,3282,19980318.0,4577,20.96
231,5964,19980319.0,4577,20.96
231,11056,19980320.0,4577,20.96
232,710,19980321.0,4577,18.96
232,5515,19980322.0,4577,18.96
232,9132,19980323.0,4577,18.96
232,13131,19980324.0,4577,18.96
233,54,19980325.0,4577,13.96
233,3700,19980326.0,4577,13.96
233,10120,19980327.0,4577,13.96
233,11893,19980328.0,4577,13.96
234,1294,19980329.0,4577,13.96
234,3228,19980330.0,4577,13.96
234,8480,19980331.0,4577,13.96
234,14102,19980401.0,4577,13.96
235,9265,19980402.0,4579,10.98
235,10614,19980403.0,4579,10.98
236,5354,19980404.0,4578,2.9699999999999998
236,7051,19980405.0,4578,2.9699999999999998
236,13738,19980406.0,4578,2.9699999999999998
237,888,19980407.0,4576,7.95
237,2741,19980408.0,4576,7.95
237,9101,19980409.0,4576,7.95
237,13831,19980410.0,4576,7.95
237,15215,19980411.0,4576,7.95
238,176,19980412.0,4577,13.96
238,5264,19980413.0,4577,13.96
238,9128,19980414.0,4577,13.96
238,14529,19980415.0,4577,13.96
239,4534,19980416.0,4578,8.97
239,5932,19980417.0,4578,8.97
239,13025,19980418.0,4578,8.97
240,1884,19980419.0,4577,7.960000000000001
240,5393,19980420.0,4577,7.960000000000001
240,6538,19980421.0,4577,7.960000000000001
240,13428,19980422.0,4577,7.960000000000001
241,799,19980423.0,4577,8.96
241,5239,19980424.0,4577,8.96
241,5819,19980425.0,4577,8.96
241,12141,19980426.0,4577,8.96
242,3296,19980427.0,4576,10.950000000000001
242,9744,19980428.0,4576,10.950000000000001
242,12021,19980429.0,4576,10.950000000000001
242,14766,19980430.0,4576,10.950000000000001
242,15916,19980501.0,4576,10.950000000000001
243,331,19980502.0,4577,5.96
243,2448,19980503.0,4577,5.96
243,9208,19980504.0,4577,5.96
243,14656,19980505.0,4577,5.96
244,1073,19980506.0,4576,8.950000000000001
244,3331,19980507.0,4576,8.950000000000001
244,8070,19980508.0,4576,8.950000000000001
244,11836,19980509.0,4576,8.950000000000001
244,14936,19980510.0,4576,8.950000000000001
245,3755,19980511.0,4576,18.950000000000003
245,10002,19980512.0,4576,18.950000000000003
245,11122,19980513.0,4576,18.950000000000003
245,15426,19980514.0,4576,18.950000000000003
245,15913,19980515.0,4576,18.950000000000003
246,812,19980516.0,4577,15.96
246,5151,19980517.0,4577,15.96
246,6080,19980518.0,4577,15.96
246,14570,19980519.0,4577,15.96
247,148,19980520.0,4577,14.96
247,4280,19980521.0,4577,14.96
247,9334,19980522.0,4577,14.96
247,12111,19980523.0,4577,14.96
248,1874,19980524.0,4576,18.950000000000003
248,3954,19980525.0,4576,18.950000000000003
248,8457,19980526.0,4576,18.950000000000003
248,14651,19980527.0,4576,18.950000000000003
248,15471,19980528.0,4576,18.950000000000003
249,3901,19980529.0,4577,12.96
249,10118,19980530.0,4577,12.96
249,15626,19980531.0,4577,12.96
249,15886,19980601.0,4577,12.96
250,4769,19980602.0,4578,14.97
250,9947,19980603.0,4578,14.97
250,10674,19980604.0,4578,14.97
251,1962,19980605.0,4577,13.96
251,3363,19980606.0,4577,13.96
251,8740,19980607.0,4577,13.96
251,14339,19980608.0,4577,13.96
252,843,19980609.0,4576,22.950000000000003
252,3635,19980610.0,4576,22.950000000000003
252,8403,19980611.0,4576,22.950000000000003
252,13673,19980612.0,4576,22.950000000000003
252,14999,19980613.0,4576,22.950000000000003
253,5924,19980614.0,4579,5.98
253,10317,19980615.0,4579,5.98
254,4079,19980616.0,4577,14.96
254,10030,19980617.0,4577,14.96
254,14614,19980618.0,4577,14.96
254,16038,19980619.0,4577,14.96
255,4492,19980620.0,4578,8.97
255,8509,19980621.0,4578,8.97
255,12561,19980622.0,4578,8.97
256,2739,19980623.0,4577,15.96
256,6354,19980624.0,4577,15.96
256,12438,19980625.0,4577,15.96
256,15897,19980626.0,4577,15.96
257,5846,19980627.0,4579,6.98
257,14560,19980628.0,4579,6.98
258,6844,19980629.0,4579,5.98
258,10529,19980630.0,4579,5.98
259,4722,19980701.0,4578,14.97
259,7699,19980702.0,4578,14.97
259,10426,19980703.0,4578,14.97
260,10034,19980704.0,4579,10.98
260,11451,19980705.0,4579,10.98
261,1061,19980706.0,4576,18.950000000000003
261,3251,19980707.0,4576,18.950000000000003
261,5749,19980708.0,4576,18.950000000000003
261,14092,19980709.0,4576,18.950000000000003
261,15098,19980710.0,4576,18.950000000000003
262,5109,19980711.0,4578,16.97
262,9010,19980712.0,4578,16.97
262,10547,19980713.0,4578,16.97
263,1208,19980714.0,4577,14.96
263,2801,19980715.0,4577,14.96
263,5897,19980716.0,4577,14.96
263,14486,19980717.0,4577,14.96
264,596,19980718.0,4576,20.950000000000003
264,4052,19980719.0,4576,20.950000000000003
264,10043,19980720.0,4576,20.950000000000003
264,12244,19980721.0,4576,20.950000000000003
264,14761,19980722.0,4576,20.950000000000003
265,4756,19980723.0,4578,10.97
265,9641,19980724.0,4578,10.97
265,11396,19980725.0,4578,10.97
266,440,19980726.0,4576,17.950000000000003
266,3124,19980727.0,4576,17.950000000000003
266,7119,19980728.0,4576,17.950000000000003
266,11215,19980729.0,4576,17.950000000000003
266,15090,19980730.0,4576,17.950000000000003
267,4248,19980731.0,4578,15.97
267,9651,19980801.0,4578,15.97
267,13737,19980802.0,4578,15.97
268,1063,19980803.0,4577,25.96
268,4717,19980804.0,4577,25.96
268,8675,19980805.0,4577,25.96
268,10925,19980806.0,4577,25.96
269,203,19980807.0,4576,19.950000000000003
269,5027,19980808.0,4576,19.950000000000003
269,8519,19980809.0,4576,19.950000000000003
269,14389,19980810.0,4576,19.950000000000003
269,15225,19980811.0,4576,19.950000000000003
270,193,19980812.0,4576,18.950000000000003
270,3060,19980813.0,4576,18.950000000000003
270,6344,19980814.0,4576,18.950000000000003
270,12898,19980815.0,4576,18.950000000000003
270,15417,19980816.0,4576,18.950000000000003
271,1139,19980817.0,4576,26.950000000000003
271,2157,19980818.0,4576,26.950000000000003
271,10142,19980819.0,4576,26.950000000000003
271,12787,19980820.0,4576,26.950000000000003
271,15777,19980821.0,4576,26.950000000000003
272,198,19980822.0,4577,24.96
272,2321,19980823.0,4577,24.96
272,6879,19980824.0,4577,24.96
272,10908,19980825.0,4577,24.96
273,237,19980826.0,4576,38.95
273,4525,19980827.0,4576,38.95
273,7029,19980828.0,4576,38.95
273,13941,19980829.0,4576,38.95
273,15311,19980830.0,4576,38.95
274,8077,19980831.0,4579,12.98
274,13518,19980901.0,4579,12.98
275,312,19980902.0,4577,22.96
275,3599,19980903.0,4577,22.96
275,7579,19980904.0,4577,22.96
275,10466,19980905.0,4577,22.96
276,365,19980906.0,4576,32.95
276,2775,19980907.0,4576,32.95
276,5779,19980908.0,4576,32.95
276,12467,19980909.0,4576,32.95
276,15440,19980910.0,4576,32.95
277,2676,19980911.0,4578,14.97
277,9053,19980912.0,4578,14.97
277,10989,19980913.0,4578,14.97
278,5450,19980914.0,4578,16.97
278,7771,19980915.0,4578,16.97
278,11999,19980916.0,4578,16.97
279,1769,19980917.0,4577,24.96
279,5387,19980918.0,4577,24.96
279,7221,19980919.0,4577,24.96
279,14337,19980920.0,4577,24.96
280,3943,19980921.0,4578,19.97
280,9510,19980922.0,4578,19.97
280,14670,19980923.0,4578,19.97
281,4823,19980924.0,4578,12.97
281,5591,19980925.0,4578,12.97
281,11273,19980926.0,4578,12.97
282,3877,19980927.0,4578,11.97
282,9046,19980928.0,4578,11.97
282,10860,19980929.0,4578,11.97
283,287,19980930.0,4576,6.95
283,3818,19981001.0,4576,6.95
283,7616,19981002.0,4576,6.95
283,13988,19981003.0,4576,6.95
283,15312,19981004.0,4576,6.95
284,8707,19981005.0,4579,1.98
284,14136,19981006.0,4579,1.98
285,1245,19981007.0,4577,3.96
285,5204,19981008.0,4577,3.96
285,9360,19981009.0,4577,3.96
285,14650,19981010.0,4577,3.96
286,7328,19981011.0,4579,3.98
286,12952,19981012.0,4579,3.98
287,27,19981013.0,4577,7.96
287,4821,19981014.0,4577,7.96
287,6484,19981015.0,4577,7.96
287,12678,19981016.0,4577,7.96
288,4780,19981017.0,4578,2.9699999999999998
288,7587,19981018.0,4578,2.9699999999999998
288,12098,19981019.0,4578,2.9699999999999998
289,1658,19981020.0,4577,5.96
289,3910,19981021.0,4577,5.96
289,6149,19981022.0,4577,5.96
289,11497,19981023.0,4577,5.96
290,1862,19981024.0,4577,26.96
290,3216,19981025.0,4577,26.96
290,9263,19981026.0,4577,26.96
290,12333,19981027.0,4577,26.96
291,372,19981028.0,4576,40.95
291,2440,19981029.0,4576,40.95
291,6639,19981030.0,4576,40.95
291,13542,19981031.0,4576,40.95
291,14854,19981101.0,4576,40.95
292,6122,19981102.0,4579,15.98
292,13618,19981103.0,4579,15.98
293,8090,19981104.0,4579,16.98
293,11806,19981105.0,4579,16.98
294,1897,19981106.0,4577,6.96
294,2811,19981107.0,4577,6.96
294,9548,19981108.0,4577,6.96
294,12348,19981109.0,4577,6.96
295,2712,19981110.0,4578,3.9699999999999998
295,9644,19981111.0,4578,3.9699999999999998
295,10845,19981112.0,4578,3.9699999999999998
296,3515,19981113.0,4578,5.970000000000001
296,8658,19981114.0,4578,5.970000000000001
296,10540,19981115.0,4578,5.970000000000001
297,2599,19981116.0,4578,12.97
297,6674,19981117.0,4578,12.97
297,10394,19981118.0,4578,12.97
298,4668,19981119.0,4578,9.97
298,8701,19981120.0,4578,9.97
298,10644,19981121.0,4578,9.97
299,181,19981122.0,4577,12.96
299,4656,19981123.0,4577,12.96
299,7454,19981124.0,4577,12.96
299,10833,19981125.0,4577,12.96
300,4750,19981126.0,4578,11.97
300,9139,19981127.0,4578,11.97
300,10395,19981128.0,4578,11.97
301,3567,19981129.0,4578,15.96
301,6226,19981130.0,4578,15.96
301,10715,19981201.0,4578,15.96
302,1983,19981202.0,4576,14.950000000000001
302,5348,19981203.0,4576,14.950000000000001
302,6088,19981204.0,4576,14.950000000000001
302,12260,19981205.0,4576,14.950000000000001
302,15533,19981206.0,4576,14.950000000000001
303,9648,19981207.0,4579,12.98
303,12862,19981208.0,4579,12.98
304,445,19981209.0,4576,30.950000000000003
304,4304,19981210.0,4576,30.950000000000003
304,6974,19981211.0,4576,30.950000000000003
304,12842,19981212.0,4576,30.950000000000003
304,15783,19981213.0,4576,30.950000000000003
305,4809,19981214.0,4578,14.97
305,8671,19981215.0,4578,14.97
305,11269,19981216.0,4578,14.97
306,2022,19981217.0,4576,32.95
306,3213,19981218.0,4576,32.95
306,10007,19981219.0,4576,32.95
306,12512,19981220.0,4576,32.95
306,14904,19981221.0,4576,32.95
307,2810,19981222.0,4578,14.97
307,8429,19981223.0,4578,14.97
307,10855,19981224.0,4578,14.97
308,9397,19981225.0,4579,12.98
308,10507,19981226.0,4579,12.98
309,8016,19981227.0,4579,13.98
309,13338,19981228.0,4579,13.98
310,8988,19981229.0,4579,16.98
310,14263,19981230.0,4579,16.98
311,3385,19981231.0,4578,17.97
311,7818,19990101.0,4578,17.97
311,13938,19990102.0,4578,17.97
312,4321,19990103.0,4578,11.97
312,6008,19990104.0,4578,11.97
312,14480,19990105.0,4578,11.97
313,1633,19990106.0,4577,20.96
313,5127,19990107.0,4577,20.96
313,5943,19990108.0,4577,20.96
313,11755,19990109.0,4577,20.96
314,7666,19990110.0,4579,5.98
314,12775,19990111.0,4579,5.98
315,1992,19990112.0,4577,22.96
315,4738,19990113.0,4577,22.96
315,9934,19990114.0,4577,22.96
315,13966,19990115.0,4577,22.96
316,992,19990116.0,4577,21.96
316,4830,19990117.0,4577,21.96
316,9007,19990118.0,4577,21.96
316,11208,19990119.0,4577,21.96
317,1107,19990120.0,4576,29.950000000000003
317,5554,19990121.0,4576,29.950000000000003
317,6225,19990122.0,4576,29.950000000000003
317,12852,19990123.0,4576,29.950000000000003
317,14985,19990124.0,4576,29.950000000000003
318,802,19990125.0,4577,23.96
318,5389,19990126.0,4577,23.96
318,7426,19990127.0,4577,23.96
318,12856,19990128.0,4577,23.96
319,482,19990129.0,4576,34.95
319,4868,19990130.0,4576,34.95
319,6556,19990131.0,4576,34.95
319,14465,19990201.0,4576,34.95
319,15798,19990202.0,4576,34.95
320,7034,19990203.0,4579,14.98
320,10175,19990204.0,4579,14.98
321,598,19990205.0,4577,34.96
321,3278,19990206.0,4577,34.96
321,9012,19990207.0,4577,34.96
321,13877,19990208.0,4577,34.96
322,5643,19990209.0,4579,17.98
322,10245,19990210.0,4579,17.98
323,874,19990211.0,4577,12.96
323,3064,19990212.0,4577,12.96
323,9014,19990213.0,4577,12.96
323,13880,19990214.0,4577,12.96
324,8282,19990215.0,4579,5.98
324,14617,19990216.0,4579,5.98
325,3586,19990217.0,4578,8.97
325,9076,19990218.0,4578,8.97
325,10791,19990219.0,4578,8.97
326,654,19990220.0,4577,15.96
326,4287,19990221.0,4577,15.96
326,8986,19990222.0,4577,15.96
326,11298,19990223.0,4577,15.96
327,2229,19990224.0,4577,15.96
327,10022,19990225.0,4577,15.96
327,10738,19990226.0,4577,15.96
327,16000,19990227.0,4577,15.96
328,8272,19990228.0,4579,7.98
328,10557,19990301.0,4579,7.98
329,800,19990302.0,4577,24.96
329,4427,19990303.0,4577,24.96
329,7451,19990304.0,4577,24.96
329,13678,19990305.0,4577,24.96
330,1682,19990306.0,4576,20.950000000000003
330,4600,19990307.0,4576,20.950000000000003
330,7496,19990308.0,4576,20.950000000000003
330,10227,19990309.0,4576,20.950000000000003
330,14838,19990310.0,4576,20.950000000000003
331,3829,19990311.0,4578,12.97
331,8978,19990312.0,4578,12.97
331,13326,19990313.0,4578,12.97
332,6419,19990314.0,4579,8.98
332,11227,19990315.0,4579,8.98
333,2271,19990316.0,4576,18.950000000000003
333,10135,19990317.0,4576,18.950000000000003
333,11194,19990318.0,4576,18.950000000000003
333,14759,19990319.0,4576,18.950000000000003
333,15958,19990320.0,4576,18.950000000000003
334,1527,19990321.0,4576,18.950000000000003
334,4451,19990322.0,4576,18.950000000000003
334,6770,19990323.0,4576,18.950000000000003
334,11286,19990324.0,4576,18.950000000000003
334,15353,19990325.0,4576,18.950000000000003
335,8993,19990326.0,4579,9.98
335,11874,19990327.0,4579,9.98
336,2851,19990328.0,4578,15.97
336,7777,19990329.0,4578,15.97
336,14033,19990330.0,4578,15.97
337,9762,19990331.0,4579,11.98
337,10316,19990401.0,4579,11.98
338,8370,19990402.0,4579,10.98
338,13458,19990403.0,4579,10.98
339,5859,19990404.0,4579,12.98
339,11310,19990405.0,4579,12.98
340,5259,19990406.0,4578,23.97
340,6661,19990407.0,4578,23.97
340,14363,19990408.0,4578,23.97
341,6232,19990409.0,4579,14.98
341,12705,19990410.0,4579,14.98
342,5229,19990411.0,4576,27.950000000000003
342,8324,19990412.0,4576,27.950000000000003
342,13686,19990413.0,4576,27.950000000000003
342,15165,19990414.0,4576,27.950000000000003
342,15992,19990415.0,4576,27.950000000000003
343,494,19990416.0,4577,22.96
343,3687,19990417.0,4577,22.96
343,8610,19990418.0,4577,22.96
343,12848,19990419.0,4577,22.96
344,7599,19990420.0,4579,12.98
344,14687,19990421.0,4579,12.98
345,2463,19990422.0,4578,9.97
345,10073,19990423.0,4578,9.97
345,11573,19990424.0,4578,9.97
346,1544,19990425.0,4577,6.96
346,2353,19990426.0,4577,6.96
346,6911,19990427.0,4577,6.96
346,12324,19990428.0,4577,6.96
347,7147,19990429.0,4579,6.98
347,10668,19990430.0,4579,6.98
348,4421,19990501.0,4578,18.97
348,7979,19990502.0,4578,18.97
348,13174,19990503.0,4578,18.97
349,5499,19990504.0,4578,20.97
349,6376,19990505.0,4578,20.97
349,14359,19990506.0,4578,20.97
350,9216,19990507.0,4579,10.98
350,12786,19990508.0,4579,10.98
351,7050,19990509.0,4579,9.98
351,12526,19990510.0,4579,9.98
352,3852,19990511.0,4578,16.97
352,7717,19990512.0,4578,16.97
352,12456,19990513.0,4578,16.97
353,1391,19990514.0,4576,33.95
353,4557,19990515.0,4576,33.95
353,8634,19990516.0,4576,33.95
353,12326,19990517.0,4576,33.95
353,14983,19990518.0,4576,33.95
354,1843,19990519.0,4577,15.96
354,4636,19990520.0,4577,15.96
354,9486,19990521.0,4577,15.96
354,10260,19990522.0,4577,15.96
355,782,19990523.0,4576,18.950000000000003
355,4804,19990524.0,4576,18.950000000000003
355,6866,19990525.0,4576,18.950000000000003
355,12169,19990526.0,4576,18.950000000000003
355,15847,19990527.0,4576,18.950000000000003
356,1820,19990528.0,4576,15.950000000000001
356,2883,19990529.0,4576,15.950000000000001
356,6852,19990530.0,4576,15.950000000000001
356,13562,19990531.0,4576,15.950000000000001
356,15469,19990601.0,4576,15.950000000000001
357,1228,19990602.0,4576,14.950000000000001
357,5513,19990603.0,4576,14.950000000000001
357,8685,19990604.0,4576,14.950000000000001
357,12945,19990605.0,4576,14.950000000000001
357,15137,19990606.0,4576,14.950000000000001
358,2771,19990607.0,4578,8.97
358,7502,19990608.0,4578,8.97
358,11894,19990609.0,4578,8.97
359,6034,19990610.0,4579,5.98
359,14124,19990611.0,4579,5.98
360,3838,19990612.0,4578,10.97
360,6833,19990613.0,4578,10.97
360,13049,19990614.0,4578,10.97
361,7827,19990615.0,4579,3.9800000000000004
361,13674,19990616.0,4579,3.9800000000000004
362,4533,19990617.0,4578,8.97
362,8460,19990618.0,4578,8.97
362,11257,19990619.0,4578,8.97
363,323,19990620.0,4576,7.95
363,3048,19990621.0,4576,7.95
363,8315,19990622.0,4576,7.95
363,11736,19990623.0,4576,7.95
363,15064,19990624.0,4576,7.95
364,3157,19990625.0,4577,4.96
364,6793,19990626.0,4577,4.96
364,10774,19990627.0,4577,4.96
364,15971,19990628.0,4577,4.96
365,5460,19990629.0,4578,3.9699999999999998
365,8335,19990630.0,4578,3.9699999999999998
365,14116,19990701.0,4578,3.9699999999999998
366,46,19990702.0,4576,4.96
366,2516,19990703.0,4576,4.96
366,8259,19990704.0,4576,4.96
366,14148,19990705.0,4576,4.96
366,15572,19990706.0,4576,4.96
367,3079,19990707.0,4578,10.97
367,8491,19990708.0,4578,10.97
367,11833,19990709.0,4578,10.97
368,9995,19990710.0,4579,5.98
368,10181,19990711.0,4579,5.98
369,7076,19990712.0,4579,7.98
369,13509,19990713.0,4579,7.98
370,231,19990714.0,4576,15.950000000000001
370,2237,19990715.0,4576,15.950000000000001
370,9158,19990716.0,4576,15.950000000000001
370,12292,19990717.0,4576,15.950000000000001
370,14700,19990718.0,4576,15.950000000000001
371,3006,19990719.0,4576,24.950000000000003
371,8561,19990720.0,4576,24.950000000000003
371,11720,19990721.0,4576,24.950000000000003
371,14949,19990722.0,4576,24.950000000000003
371,16005,19990723.0,4576,24.950000000000003
372,3795,19990724.0,4578,17.97
372,9221,19990725.0,4578,17.97
372,14200,19990726.0,4578,17.97
373,5822,19990727.0,4579,10.98
373,14335,19990728.0,4579,10.98
374,2119,19990729.0,4577,22.96
374,2165,19990730.0,4577,22.96
