date_key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag
19960714,7/14/1996,7,14,196,Sunday,Sun,N,28,28,7/8/1996,19960708,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960715,7/15/1996,1,15,197,Monday,Mon,Y,29,29,7/15/1996,19960715,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960716,7/16/1996,2,16,198,Tuesday,Tue,Y,29,29,7/15/1996,19960715,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960717,7/17/1996,3,17,199,Wednesday,Wed,Y,29,29,7/15/1996,19960715,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960718,7/18/1996,4,18,200,Thursday,Thu,Y,29,29,7/15/1996,19960715,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960719,7/19/1996,5,19,201,Friday,Fri,Y,29,29,7/15/1996,19960715,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960720,7/20/1996,6,20,202,Saturday,Sat,N,29,29,7/15/1996,19960715,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960721,7/21/1996,7,21,203,Sunday,Sun,N,29,29,7/15/1996,19960715,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960722,7/22/1996,1,22,204,Monday,Mon,Y,30,30,7/22/1996,19960722,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960723,7/23/1996,2,23,205,Tuesday,Tue,Y,30,30,7/22/1996,19960722,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960724,7/24/1996,3,24,206,Wednesday,Wed,Y,30,30,7/22/1996,19960722,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960725,7/25/1996,4,25,207,Thursday,Thu,Y,30,30,7/22/1996,19960722,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960726,7/26/1996,5,26,208,Friday,Fri,Y,30,30,7/22/1996,19960722,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960727,7/27/1996,6,27,209,Saturday,Sat,N,30,30,7/22/1996,19960722,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960728,7/28/1996,7,28,210,Sunday,Sun,N,30,30,7/22/1996,19960722,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960729,7/29/1996,1,29,211,Monday,Mon,Y,31,31,7/29/1996,19960729,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960730,7/30/1996,2,30,212,Tuesday,Tue,Y,31,31,7/29/1996,19960729,7,7,July,Jul,3,1996,199607,1,1,1997,N
19960731,7/31/1996,3,31,213,Wednesday,Wed,Y,31,31,7/29/1996,19960729,7,7,July,Jul,3,1996,199607,1,1,1997,Y
19960801,8/1/1996,4,1,214,Thursday,Thu,Y,31,31,7/29/1996,19960729,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960802,8/2/1996,5,2,215,Friday,Fri,Y,31,31,7/29/1996,19960729,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960803,8/3/1996,6,3,216,Saturday,Sat,N,31,31,7/29/1996,19960729,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960804,8/4/1996,7,4,217,Sunday,Sun,N,31,31,7/29/1996,19960729,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960805,8/5/1996,1,5,218,Monday,Mon,Y,32,32,8/5/1996,19960805,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960806,8/6/1996,2,6,219,Tuesday,Tue,Y,32,32,8/5/1996,19960805,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960807,8/7/1996,3,7,220,Wednesday,Wed,Y,32,32,8/5/1996,19960805,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960808,8/8/1996,4,8,221,Thursday,Thu,Y,32,32,8/5/1996,19960805,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960809,8/9/1996,5,9,222,Friday,Fri,Y,32,32,8/5/1996,19960805,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960810,8/10/1996,6,10,223,Saturday,Sat,N,32,32,8/5/1996,19960805,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960811,8/11/1996,7,11,224,Sunday,Sun,N,32,32,8/5/1996,19960805,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960812,8/12/1996,1,12,225,Monday,Mon,Y,33,33,8/12/1996,19960812,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960813,8/13/1996,2,13,226,Tuesday,Tue,Y,33,33,8/12/1996,19960812,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960814,8/14/1996,3,14,227,Wednesday,Wed,Y,33,33,8/12/1996,19960812,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960815,8/15/1996,4,15,228,Thursday,Thu,Y,33,33,8/12/1996,19960812,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960816,8/16/1996,5,16,229,Friday,Fri,Y,33,33,8/12/1996,19960812,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960817,8/17/1996,6,17,230,Saturday,Sat,N,33,33,8/12/1996,19960812,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960818,8/18/1996,7,18,231,Sunday,Sun,N,33,33,8/12/1996,19960812,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960819,8/19/1996,1,19,232,Monday,Mon,Y,34,34,8/19/1996,19960819,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960820,8/20/1996,2,20,233,Tuesday,Tue,Y,34,34,8/19/1996,19960819,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960821,8/21/1996,3,21,234,Wednesday,Wed,Y,34,34,8/19/1996,19960819,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960822,8/22/1996,4,22,235,Thursday,Thu,Y,34,34,8/19/1996,19960819,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960823,8/23/1996,5,23,236,Friday,Fri,Y,34,34,8/19/1996,19960819,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960824,8/24/1996,6,24,237,Saturday,Sat,N,34,34,8/19/1996,19960819,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960825,8/25/1996,7,25,238,Sunday,Sun,N,34,34,8/19/1996,19960819,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960826,8/26/1996,1,26,239,Monday,Mon,Y,35,35,8/26/1996,19960826,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960827,8/27/1996,2,27,240,Tuesday,Tue,Y,35,35,8/26/1996,19960826,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960828,8/28/1996,3,28,241,Wednesday,Wed,Y,35,35,8/26/1996,19960826,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960829,8/29/1996,4,29,242,Thursday,Thu,Y,35,35,8/26/1996,19960826,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960830,8/30/1996,5,30,243,Friday,Fri,Y,35,35,8/26/1996,19960826,8,8,August,Aug,3,1996,199608,2,1,1997,N
19960831,8/31/1996,6,31,244,Saturday,Sat,N,35,35,8/26/1996,19960826,8,8,August,Aug,3,1996,199608,2,1,1997,Y
19960901,9/1/1996,7,1,245,Sunday,Sun,N,35,35,8/26/1996,19960826,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960902,9/2/1996,1,2,246,Monday,Mon,Y,36,36,9/2/1996,19960902,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960903,9/3/1996,2,3,247,Tuesday,Tue,Y,36,36,9/2/1996,19960902,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960904,9/4/1996,3,4,248,Wednesday,Wed,Y,36,36,9/2/1996,19960902,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960905,9/5/1996,4,5,249,Thursday,Thu,Y,36,36,9/2/1996,19960902,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960906,9/6/1996,5,6,250,Friday,Fri,Y,36,36,9/2/1996,19960902,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960907,9/7/1996,6,7,251,Saturday,Sat,N,36,36,9/2/1996,19960902,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960908,9/8/1996,7,8,252,Sunday,Sun,N,36,36,9/2/1996,19960902,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960909,9/9/1996,1,9,253,Monday,Mon,Y,37,37,9/9/1996,19960909,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960910,9/10/1996,2,10,254,Tuesday,Tue,Y,37,37,9/9/1996,19960909,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960911,9/11/1996,3,11,255,Wednesday,Wed,Y,37,37,9/9/1996,19960909,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960912,9/12/1996,4,12,256,Thursday,Thu,Y,37,37,9/9/1996,19960909,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960913,9/13/1996,5,13,257,Friday,Fri,Y,37,37,9/9/1996,19960909,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960914,9/14/1996,6,14,258,Saturday,Sat,N,37,37,9/9/1996,19960909,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960915,9/15/1996,7,15,259,Sunday,Sun,N,37,37,9/9/1996,19960909,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960916,9/16/1996,1,16,260,Monday,Mon,Y,38,38,9/16/1996,19960916,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960917,9/17/1996,2,17,261,Tuesday,Tue,Y,38,38,9/16/1996,19960916,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960918,9/18/1996,3,18,262,Wednesday,Wed,Y,38,38,9/16/1996,19960916,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960919,9/19/1996,4,19,263,Thursday,Thu,Y,38,38,9/16/1996,19960916,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960920,9/20/1996,5,20,264,Friday,Fri,Y,38,38,9/16/1996,19960916,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960921,9/21/1996,6,21,265,Saturday,Sat,N,38,38,9/16/1996,19960916,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960922,9/22/1996,7,22,266,Sunday,Sun,N,38,38,9/16/1996,19960916,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960923,9/23/1996,1,23,267,Monday,Mon,Y,39,39,9/23/1996,19960923,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960924,9/24/1996,2,24,268,Tuesday,Tue,Y,39,39,9/23/1996,19960923,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960925,9/25/1996,3,25,269,Wednesday,Wed,Y,39,39,9/23/1996,19960923,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960926,9/26/1996,4,26,270,Thursday,Thu,Y,39,39,9/23/1996,19960923,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960927,9/27/1996,5,27,271,Friday,Fri,Y,39,39,9/23/1996,19960923,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960928,9/28/1996,6,28,272,Saturday,Sat,N,39,39,9/23/1996,19960923,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960929,9/29/1996,7,29,273,Sunday,Sun,N,39,39,9/23/1996,19960923,9,9,September,Sep,3,1996,199609,3,1,1997,N
19960930,9/30/1996,1,30,274,Monday,Mon,Y,40,40,9/30/1996,19960930,9,9,September,Sep,3,1996,199609,3,1,1997,Y
19961001,10/1/1996,2,1,275,Tuesday,Tue,Y,40,40,9/30/1996,19960930,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961002,10/2/1996,3,2,276,Wednesday,Wed,Y,40,40,9/30/1996,19960930,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961003,10/3/1996,4,3,277,Thursday,Thu,Y,40,40,9/30/1996,19960930,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961004,10/4/1996,5,4,278,Friday,Fri,Y,40,40,9/30/1996,19960930,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961005,10/5/1996,6,5,279,Saturday,Sat,N,40,40,9/30/1996,19960930,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961006,10/6/1996,7,6,280,Sunday,Sun,N,40,40,9/30/1996,19960930,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961007,10/7/1996,1,7,281,Monday,Mon,Y,41,41,10/7/1996,19961007,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961008,10/8/1996,2,8,282,Tuesday,Tue,Y,41,41,10/7/1996,19961007,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961009,10/9/1996,3,9,283,Wednesday,Wed,Y,41,41,10/7/1996,19961007,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961010,10/10/1996,4,10,284,Thursday,Thu,Y,41,41,10/7/1996,19961007,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961011,10/11/1996,5,11,285,Friday,Fri,Y,41,41,10/7/1996,19961007,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961012,10/12/1996,6,12,286,Saturday,Sat,N,41,41,10/7/1996,19961007,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961013,10/13/1996,7,13,287,Sunday,Sun,N,41,41,10/7/1996,19961007,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961014,10/14/1996,1,14,288,Monday,Mon,Y,42,42,10/14/1996,19961014,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961015,10/15/1996,2,15,289,Tuesday,Tue,Y,42,42,10/14/1996,19961014,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961016,10/16/1996,3,16,290,Wednesday,Wed,Y,42,42,10/14/1996,19961014,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961017,10/17/1996,4,17,291,Thursday,Thu,Y,42,42,10/14/1996,19961014,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961018,10/18/1996,5,18,292,Friday,Fri,Y,42,42,10/14/1996,19961014,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961019,10/19/1996,6,19,293,Saturday,Sat,N,42,42,10/14/1996,19961014,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961020,10/20/1996,7,20,294,Sunday,Sun,N,42,42,10/14/1996,19961014,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961021,10/21/1996,1,21,295,Monday,Mon,Y,43,43,10/21/1996,19961021,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961022,10/22/1996,2,22,296,Tuesday,Tue,Y,43,43,10/21/1996,19961021,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961023,10/23/1996,3,23,297,Wednesday,Wed,Y,43,43,10/21/1996,19961021,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961024,10/24/1996,4,24,298,Thursday,Thu,Y,43,43,10/21/1996,19961021,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961025,10/25/1996,5,25,299,Friday,Fri,Y,43,43,10/21/1996,19961021,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961026,10/26/1996,6,26,300,Saturday,Sat,N,43,43,10/21/1996,19961021,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961027,10/27/1996,7,27,301,Sunday,Sun,N,43,43,10/21/1996,19961021,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961028,10/28/1996,1,28,302,Monday,Mon,Y,44,44,10/28/1996,19961028,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961029,10/29/1996,2,29,303,Tuesday,Tue,Y,44,44,10/28/1996,19961028,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961030,10/30/1996,3,30,304,Wednesday,Wed,Y,44,44,10/28/1996,19961028,10,10,October,Oct,4,1996,199610,4,2,1997,N
19961031,10/31/1996,4,31,305,Thursday,Thu,Y,44,44,10/28/1996,19961028,10,10,October,Oct,4,1996,199610,4,2,1997,Y
19961101,11/1/1996,5,1,306,Friday,Fri,Y,44,44,10/28/1996,19961028,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961102,11/2/1996,6,2,307,Saturday,Sat,N,44,44,10/28/1996,19961028,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961103,11/3/1996,7,3,308,Sunday,Sun,N,44,44,10/28/1996,19961028,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961104,11/4/1996,1,4,309,Monday,Mon,Y,45,45,11/4/1996,19961104,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961105,11/5/1996,2,5,310,Tuesday,Tue,Y,45,45,11/4/1996,19961104,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961106,11/6/1996,3,6,311,Wednesday,Wed,Y,45,45,11/4/1996,19961104,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961107,11/7/1996,4,7,312,Thursday,Thu,Y,45,45,11/4/1996,19961104,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961108,11/8/1996,5,8,313,Friday,Fri,Y,45,45,11/4/1996,19961104,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961109,11/9/1996,6,9,314,Saturday,Sat,N,45,45,11/4/1996,19961104,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961110,11/10/1996,7,10,315,Sunday,Sun,N,45,45,11/4/1996,19961104,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961111,11/11/1996,1,11,316,Monday,Mon,Y,46,46,11/11/1996,19961111,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961112,11/12/1996,2,12,317,Tuesday,Tue,Y,46,46,11/11/1996,19961111,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961113,11/13/1996,3,13,318,Wednesday,Wed,Y,46,46,11/11/1996,19961111,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961114,11/14/1996,4,14,319,Thursday,Thu,Y,46,46,11/11/1996,19961111,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961115,11/15/1996,5,15,320,Friday,Fri,Y,46,46,11/11/1996,19961111,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961116,11/16/1996,6,16,321,Saturday,Sat,N,46,46,11/11/1996,19961111,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961117,11/17/1996,7,17,322,Sunday,Sun,N,46,46,11/11/1996,19961111,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961118,11/18/1996,1,18,323,Monday,Mon,Y,47,47,11/18/1996,19961118,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961119,11/19/1996,2,19,324,Tuesday,Tue,Y,47,47,11/18/1996,19961118,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961120,11/20/1996,3,20,325,Wednesday,Wed,Y,47,47,11/18/1996,19961118,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961121,11/21/1996,4,21,326,Thursday,Thu,Y,47,47,11/18/1996,19961118,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961122,11/22/1996,5,22,327,Friday,Fri,Y,47,47,11/18/1996,19961118,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961123,11/23/1996,6,23,328,Saturday,Sat,N,47,47,11/18/1996,19961118,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961124,11/24/1996,7,24,329,Sunday,Sun,N,47,47,11/18/1996,19961118,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961125,11/25/1996,1,25,330,Monday,Mon,Y,48,48,11/25/1996,19961125,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961126,11/26/1996,2,26,331,Tuesday,Tue,Y,48,48,11/25/1996,19961125,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961127,11/27/1996,3,27,332,Wednesday,Wed,Y,48,48,11/25/1996,19961125,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961128,11/28/1996,4,28,333,Thursday,Thu,Y,48,48,11/25/1996,19961125,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961129,11/29/1996,5,29,334,Friday,Fri,Y,48,48,11/25/1996,19961125,11,11,November,Nov,4,1996,199611,5,2,1997,N
19961130,11/30/1996,6,30,335,Saturday,Sat,N,48,48,11/25/1996,19961125,11,11,November,Nov,4,1996,199611,5,2,1997,Y
19961201,12/1/1996,7,1,336,Sunday,Sun,N,48,48,11/25/1996,19961125,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961202,12/2/1996,1,2,337,Monday,Mon,Y,49,49,12/2/1996,19961202,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961203,12/3/1996,2,3,338,Tuesday,Tue,Y,49,49,12/2/1996,19961202,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961204,12/4/1996,3,4,339,Wednesday,Wed,Y,49,49,12/2/1996,19961202,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961205,12/5/1996,4,5,340,Thursday,Thu,Y,49,49,12/2/1996,19961202,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961206,12/6/1996,5,6,341,Friday,Fri,Y,49,49,12/2/1996,19961202,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961207,12/7/1996,6,7,342,Saturday,Sat,N,49,49,12/2/1996,19961202,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961208,12/8/1996,7,8,343,Sunday,Sun,N,49,49,12/2/1996,19961202,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961209,12/9/1996,1,9,344,Monday,Mon,Y,50,50,12/9/1996,19961209,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961210,12/10/1996,2,10,345,Tuesday,Tue,Y,50,50,12/9/1996,19961209,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961211,12/11/1996,3,11,346,Wednesday,Wed,Y,50,50,12/9/1996,19961209,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961212,12/12/1996,4,12,347,Thursday,Thu,Y,50,50,12/9/1996,19961209,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961213,12/13/1996,5,13,348,Friday,Fri,Y,50,50,12/9/1996,19961209,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961214,12/14/1996,6,14,349,Saturday,Sat,N,50,50,12/9/1996,19961209,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961215,12/15/1996,7,15,350,Sunday,Sun,N,50,50,12/9/1996,19961209,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961216,12/16/1996,1,16,351,Monday,Mon,Y,51,51,12/16/1996,19961216,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961217,12/17/1996,2,17,352,Tuesday,Tue,Y,51,51,12/16/1996,19961216,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961218,12/18/1996,3,18,353,Wednesday,Wed,Y,51,51,12/16/1996,19961216,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961219,12/19/1996,4,19,354,Thursday,Thu,Y,51,51,12/16/1996,19961216,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961220,12/20/1996,5,20,355,Friday,Fri,Y,51,51,12/16/1996,19961216,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961221,12/21/1996,6,21,356,Saturday,Sat,N,51,51,12/16/1996,19961216,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961222,12/22/1996,7,22,357,Sunday,Sun,N,51,51,12/16/1996,19961216,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961223,12/23/1996,1,23,358,Monday,Mon,Y,52,52,12/23/1996,19961223,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961224,12/24/1996,2,24,359,Tuesday,Tue,Y,52,52,12/23/1996,19961223,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961225,12/25/1996,3,25,360,Wednesday,Wed,Y,52,52,12/23/1996,19961223,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961226,12/26/1996,4,26,361,Thursday,Thu,Y,52,52,12/23/1996,19961223,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961227,12/27/1996,5,27,362,Friday,Fri,Y,52,52,12/23/1996,19961223,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961228,12/28/1996,6,28,363,Saturday,Sat,N,52,52,12/23/1996,19961223,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961229,12/29/1996,7,29,364,Sunday,Sun,N,52,52,12/23/1996,19961223,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961230,12/30/1996,1,30,365,Monday,Mon,Y,53,53,12/30/1996,19961230,12,12,December,Dec,4,1996,199612,6,2,1997,N
19961231,12/31/1996,2,31,366,Tuesday,Tue,Y,53,53,12/30/1996,19961230,12,12,December,Dec,4,1996,199612,6,2,1997,Y
19970101,1/1/1997,3,1,367,Wednesday,Wed,Y,1,54,12/30/1996,19961230,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970102,1/2/1997,4,2,368,Thursday,Thu,Y,1,54,12/30/1996,19961230,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970103,1/3/1997,5,3,369,Friday,Fri,Y,1,54,12/30/1996,19961230,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970104,1/4/1997,6,4,370,Saturday,Sat,N,1,54,12/30/1996,19961230,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970105,1/5/1997,7,5,371,Sunday,Sun,N,1,54,12/30/1996,19961230,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970106,1/6/1997,1,6,372,Monday,Mon,Y,2,55,1/6/1997,19970106,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970107,1/7/1997,2,7,373,Tuesday,Tue,Y,2,55,1/6/1997,19970106,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970108,1/8/1997,3,8,374,Wednesday,Wed,Y,2,55,1/6/1997,19970106,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970109,1/9/1997,4,9,375,Thursday,Thu,Y,2,55,1/6/1997,19970106,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970110,1/10/1997,5,10,376,Friday,Fri,Y,2,55,1/6/1997,19970106,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970111,1/11/1997,6,11,377,Saturday,Sat,N,2,55,1/6/1997,19970106,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970112,1/12/1997,7,12,378,Sunday,Sun,N,2,55,1/6/1997,19970106,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970113,1/13/1997,1,13,379,Monday,Mon,Y,3,56,1/13/1997,19970113,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970114,1/14/1997,2,14,380,Tuesday,Tue,Y,3,56,1/13/1997,19970113,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970115,1/15/1997,3,15,381,Wednesday,Wed,Y,3,56,1/13/1997,19970113,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970116,1/16/1997,4,16,382,Thursday,Thu,Y,3,56,1/13/1997,19970113,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970117,1/17/1997,5,17,383,Friday,Fri,Y,3,56,1/13/1997,19970113,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970118,1/18/1997,6,18,384,Saturday,Sat,N,3,56,1/13/1997,19970113,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970119,1/19/1997,7,19,385,Sunday,Sun,N,3,56,1/13/1997,19970113,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970120,1/20/1997,1,20,386,Monday,Mon,Y,4,57,1/20/1997,19970120,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970121,1/21/1997,2,21,387,Tuesday,Tue,Y,4,57,1/20/1997,19970120,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970122,1/22/1997,3,22,388,Wednesday,Wed,Y,4,57,1/20/1997,19970120,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970123,1/23/1997,4,23,389,Thursday,Thu,Y,4,57,1/20/1997,19970120,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970124,1/24/1997,5,24,390,Friday,Fri,Y,4,57,1/20/1997,19970120,1,13,January,Jan,1,1997,199701,7,3,1997,N
19970125,1/25/1997,6,25,391,Saturday,Sat,N,4,57,1/20/1997,19970120,1,13,January,Jan,1,1997,199701,7,3,1997,N
