rental_key,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,amount,payment_date,rental_month
358,1704,2005-06-16,4425,488,2005-06-24,1,5.99,2005-06-16,6
359,1705,2005-06-16,123,564,2005-06-18,2,2.99,2005-06-16,6
360,1706,2005-06-16,2935,26,2005-06-25,1,4.99,2005-06-16,6
361,1707,2005-06-16,185,4,2005-06-18,1,2.99,2005-06-16,6
362,1708,2005-06-16,2259,478,2005-06-19,1,0.99,2005-06-16,6
363,1709,2005-06-16,3501,426,2005-06-24,2,6.99,2005-06-16,6
364,1710,2005-06-16,144,77,2005-06-22,1,4.99,2005-06-16,6
365,1711,2005-06-16,273,347,2005-06-25,1,8.99,2005-06-16,6
366,1712,2005-06-16,1363,535,2005-06-17,1,4.99,2005-06-16,6
367,1713,2005-06-16,2580,164,2005-06-18,1,4.99,2005-06-16,6
368,1714,2005-06-16,535,477,2005-06-24,2,6.99,2005-06-16,6
369,1715,2005-06-16,1594,203,2005-06-20,1,2.99,2005-06-16,6
370,1716,2005-06-16,20,24,2005-06-19,1,2.99,2005-06-16,6
371,1717,2005-06-16,3007,277,2005-06-19,2,2.99,2005-06-16,6
372,1718,2005-06-16,288,516,2005-06-25,2,10.99,2005-06-16,6
373,1719,2005-06-16,2699,582,2005-06-18,1,2.99,2005-06-16,6
374,1720,2005-06-16,3500,543,2005-06-21,2,4.99,2005-06-16,6
375,1721,2005-06-16,3521,485,2005-06-23,1,8.99,2005-06-16,6
376,1722,2005-06-16,2142,364,2005-06-19,2,2.99,2005-06-16,6
377,1723,2005-06-16,2417,259,2005-06-23,2,7.99,2005-06-16,6
378,1724,2005-06-16,61,146,2005-06-23,2,1.99,2005-06-16,6
379,1725,2005-06-16,726,1,2005-06-17,1,4.99,2005-06-16,6
380,1726,2005-06-16,116,3,2005-06-25,2,6.99,2005-06-16,6
381,1727,2005-06-16,2951,457,2005-06-17,1,0.99,2005-06-16,6
382,1728,2005-06-16,1366,59,2005-06-23,1,3.99,2005-06-16,6
383,1729,2005-06-16,3364,523,2005-06-25,2,6.99,2005-06-16,6
384,1730,2005-06-16,1372,390,2005-06-19,1,2.99,2005-06-16,6
385,1731,2005-06-16,3698,344,2005-06-19,2,0.99,2005-06-16,6
386,1732,2005-06-16,2287,129,2005-06-18,1,0.99,2005-06-16,6
387,1733,2005-06-16,542,480,2005-06-23,2,0.99,2005-06-16,6
388,1734,2005-06-16,1113,94,2005-06-22,2,3.99,2005-06-16,6
389,1735,2005-06-16,97,4,2005-06-20,1,0.99,2005-06-16,6
390,1736,2005-06-16,3771,139,2005-06-21,2,2.99,2005-06-16,6
391,1737,2005-06-16,4029,467,2005-06-23,1,8.99,2005-06-16,6
392,1738,2005-06-16,3260,177,2005-06-20,1,0.99,2005-06-16,6
393,1739,2005-06-16,2557,450,2005-06-22,2,0.99,2005-06-16,6
394,1740,2005-06-16,2282,324,2005-06-20,2,0.99,2005-06-16,6
395,1741,2005-06-16,3722,176,2005-06-25,1,7.99,2005-06-16,6
396,1742,2005-06-16,2772,576,2005-06-17,2,2.99,2005-06-16,6
397,1743,2005-06-16,2777,258,2005-06-17,1,2.99,2005-06-16,6
398,1744,2005-06-16,3075,230,2005-06-18,2,4.99,2005-06-16,6
399,1745,2005-06-16,2812,178,2005-06-23,2,3.99,2005-06-16,6
400,1746,2005-06-16,4272,385,2005-06-19,2,2.99,2005-06-16,6
401,1747,2005-06-16,1661,273,2005-06-25,2,6.99,2005-06-16,6
402,1748,2005-06-16,2434,473,2005-06-18,1,0.99,2005-06-16,6
403,1749,2005-06-16,1554,283,2005-06-21,2,0.99,2005-06-16,6
404,1750,2005-06-16,1103,321,2005-06-25,1,5.99,2005-06-16,6
405,1751,2005-06-16,138,123,2005-06-17,2,0.99,2005-06-16,6
406,1752,2005-06-16,3529,12,2005-06-23,2,5.99,2005-06-16,6
407,1753,2005-06-16,3817,249,2005-06-21,2,2.99,2005-06-16,6
408,1754,2005-06-16,4106,25,2005-06-22,1,6.99,2005-06-16,6
409,1755,2005-06-16,1721,117,2005-06-17,1,2.99,2005-06-16,6
410,1756,2005-06-16,1401,571,2005-06-21,1,4.99,2005-06-16,6
411,1757,2005-06-16,4491,510,2005-06-18,1,0.99,2005-06-16,6
412,1758,2005-06-16,2654,474,2005-06-25,1,8.99,2005-06-16,6
413,1759,2005-06-16,1402,430,2005-06-24,2,6.99,2005-06-16,6
414,1760,2005-06-16,3929,261,2005-06-18,2,2.99,2005-06-16,6
415,1761,2005-06-16,1570,521,2005-06-17,2,0.99,2005-06-16,6
416,1762,2005-06-16,3050,116,2005-06-19,2,4.99,2005-06-16,6
417,1763,2005-06-16,1941,389,2005-06-20,1,4.99,2005-06-16,6
418,1764,2005-06-16,705,392,2005-06-21,2,2.99,2005-06-16,6
419,1765,2005-06-16,822,273,2005-06-19,2,4.99,2005-06-16,6
420,1766,2005-06-16,2041,118,2005-06-18,2,4.99,2005-06-16,6
421,1767,2005-06-16,1162,205,2005-06-18,2,0.99,2005-06-16,6
422,1768,2005-06-16,2131,131,2005-06-23,2,4.99,2005-06-16,6
423,1769,2005-06-16,1229,397,2005-06-22,1,5.99,2005-06-16,6
424,1770,2005-06-16,1681,359,2005-06-23,2,1.99,2005-06-16,6
425,1771,2005-06-16,1769,416,2005-06-18,1,0.99,2005-06-16,6
426,1772,2005-06-16,1269,525,2005-06-24,1,2.99,2005-06-16,6
427,1773,2005-06-16,4396,462,2005-06-24,2,5.99,2005-06-16,6
428,1774,2005-06-16,3058,442,2005-06-21,2,2.99,2005-06-16,6
429,1775,2005-06-16,1922,123,2005-06-25,2,4.99,2005-06-16,6
430,1776,2005-06-16,1404,472,2005-06-24,1,6.99,2005-06-16,6
431,1777,2005-06-16,3325,49,2005-06-25,1,6.99,2005-06-16,6
432,1778,2005-06-16,2512,341,2005-06-22,2,1.99,2005-06-16,6
433,1779,2005-06-16,1044,438,2005-06-17,1,0.99,2005-06-16,6
434,1780,2005-06-16,146,352,2005-06-19,2,4.99,2005-06-16,6
435,1781,2005-06-16,2841,429,2005-06-25,2,5.99,2005-06-16,6
436,1782,2005-06-16,1820,498,2005-06-22,2,2.99,2005-06-16,6
437,1783,2005-06-16,50,18,2005-06-18,1,4.99,2005-06-16,6
438,1784,2005-06-16,3792,134,2005-06-20,2,0.99,2005-06-16,6
439,1785,2005-06-16,3413,50,2005-06-24,1,4.99,2005-06-16,6
440,1786,2005-06-16,263,323,2005-06-19,1,2.99,2005-06-16,6
441,1787,2005-06-16,3823,546,2005-06-21,2,3.99,2005-06-16,6
442,1788,2005-06-16,3794,357,2005-06-22,1,1.99,2005-06-16,6
443,1789,2005-06-16,4264,105,2005-06-23,2,3.99,2005-06-16,6
444,1790,2005-06-16,1070,158,2005-06-17,2,4.99,2005-06-16,6
445,1791,2005-06-16,301,76,2005-06-23,1,6.99,2005-06-16,6
446,1792,2005-06-16,3800,351,2005-06-26,1,5.99,2005-06-16,6
447,1793,2005-06-16,4356,230,2005-06-19,1,0.99,2005-06-16,6
448,1794,2005-06-16,497,452,2005-06-22,1,3.99,2005-06-16,6
449,1795,2005-06-16,536,56,2005-06-24,2,6.99,2005-06-16,6
450,1796,2005-06-16,3229,283,2005-06-20,1,2.99,2005-06-16,6
451,1797,2005-06-16,3435,275,2005-06-22,1,3.99,2005-06-16,6
452,1798,2005-06-16,1654,429,2005-06-20,2,2.99,2005-06-16,6
453,1799,2005-06-16,2847,505,2005-06-20,1,5.99,2005-06-16,6
454,1800,2005-06-16,2058,149,2005-06-20,1,2.99,2005-06-16,6
455,1801,2005-06-16,1015,10,2005-06-18,1,4.99,2005-06-16,6
456,1802,2005-06-16,4174,455,2005-06-21,1,1.99,2005-06-16,6
457,1803,2005-06-16,3784,127,2005-06-21,1,2.99,2005-06-16,6
458,1804,2005-06-16,1152,570,2005-06-18,2,2.99,2005-06-16,6
459,1805,2005-06-16,3962,208,2005-06-17,1,0.99,2005-06-16,6
460,1806,2005-06-16,2053,45,2005-06-18,2,4.99,2005-06-16,6
461,1807,2005-06-16,1174,338,2005-06-20,2,5.99,2005-06-16,6
462,1808,2005-06-16,2424,466,2005-06-24,1,7.99,2005-06-16,6
463,1809,2005-06-16,1071,517,2005-06-25,1,8.99,2005-06-16,6
464,1810,2005-06-16,2368,7,2005-06-21,1,0.99,2005-06-16,6
465,1811,2005-06-16,3700,235,2005-06-21,2,0.99,2005-06-16,6
466,1812,2005-06-16,751,37,2005-06-21,2,1.99,2005-06-16,6
467,1813,2005-06-16,1236,259,2005-06-24,1,2.99,2005-06-16,6
468,1814,2005-06-16,39,144,2005-06-23,1,5.99,2005-06-16,6
469,1815,2005-06-16,1551,84,2005-06-17,2,0.99,2005-06-16,6
470,1816,2005-06-16,2861,594,2005-06-18,1,4.99,2005-06-16,6
471,1817,2005-06-16,1354,574,2005-06-19,2,0.99,2005-06-16,6
472,1818,2005-06-16,1218,63,2005-06-20,2,0.99,2005-06-16,6
473,1819,2005-06-16,1689,386,2005-06-26,1,5.99,2005-06-16,6
474,1820,2005-06-16,3672,120,2005-06-20,1,4.99,2005-06-16,6
475,1821,2005-06-16,3207,468,2005-06-20,2,2.99,2005-06-16,6
476,1822,2005-06-16,674,86,2005-06-17,1,0.99,2005-06-16,6
477,1823,2005-06-16,3871,448,2005-06-22,1,7.99,2005-06-16,6
478,1824,2005-06-16,2269,575,2005-06-18,1,2.99,2005-06-16,6
479,1825,2005-06-16,2908,55,2005-06-20,2,2.99,2005-06-16,6
480,1826,2005-06-16,421,578,2005-06-25,2,6.99,2005-06-16,6
481,1827,2005-06-16,3804,423,2005-06-19,2,0.99,2005-06-16,6
482,1828,2005-06-16,316,68,2005-06-20,2,5.99,2005-06-16,6
483,1829,2005-06-16,617,293,2005-06-21,1,5.99,2005-06-16,6
484,1830,2005-06-16,4010,499,2005-06-23,2,4.99,2005-06-16,6
485,1831,2005-06-16,2610,383,2005-06-25,2,7.99,2005-06-16,6
486,1832,2005-06-16,500,220,2005-06-19,1,0.99,2005-06-16,6
487,1833,2005-06-16,1337,121,2005-06-20,2,1.99,2005-06-16,6
488,1834,2005-06-16,4018,189,2005-06-22,1,0.99,2005-06-16,6
489,1835,2005-06-16,1482,112,2005-06-19,1,4.99,2005-06-16,6
490,1836,2005-06-16,2753,176,2005-06-24,2,6.99,2005-06-16,6
491,1837,2005-06-16,1259,309,2005-06-21,1,4.99,2005-06-16,6
492,1838,2005-06-16,513,31,2005-06-20,1,1.99,2005-06-16,6
493,1839,2005-06-16,2750,223,2005-06-23,1,5.99,2005-06-16,6
494,1840,2005-06-16,340,404,2005-06-21,1,4.99,2005-06-16,6
495,1841,2005-06-16,2363,6,2005-06-22,1,2.99,2005-06-16,6
496,1842,2005-06-16,1472,426,2005-06-26,1,7.99,2005-06-16,6
497,1843,2005-06-16,2714,132,2005-06-22,2,0.99,2005-06-16,6
498,1844,2005-06-16,2307,454,2005-06-22,2,7.99,2005-06-16,6
499,1845,2005-06-16,3395,215,2005-06-19,2,4.99,2005-06-16,6
500,1846,2005-06-17,1725,422,2005-06-18,2,0.99,2005-06-17,6
501,1847,2005-06-17,1189,363,2005-06-20,1,4.99,2005-06-17,6
502,1848,2005-06-17,3797,526,2005-06-21,2,0.99,2005-06-17,6
503,1849,2005-06-17,2507,341,2005-06-23,2,7.99,2005-06-17,6
504,1850,2005-06-17,761,517,2005-06-25,1,4.99,2005-06-17,6
505,1851,2005-06-17,1121,451,2005-06-22,2,0.99,2005-06-17,6
506,1852,2005-06-17,4122,271,2005-06-22,2,2.99,2005-06-17,6
507,1853,2005-06-17,2949,301,2005-06-19,2,0.99,2005-06-17,6
508,1854,2005-06-17,119,37,2005-06-23,1,3.99,2005-06-17,6
509,1855,2005-06-17,4457,492,2005-06-20,1,4.99,2005-06-17,6
510,1856,2005-06-17,3034,161,2005-06-19,2,2.99,2005-06-17,6
511,1857,2005-06-17,4257,427,2005-06-21,1,1.99,2005-06-17,6
512,1858,2005-06-17,3200,99,2005-06-18,2,4.99,2005-06-17,6
513,1859,2005-06-17,3405,533,2005-06-18,1,0.99,2005-06-17,6
514,1860,2005-06-17,1853,293,2005-06-21,1,4.99,2005-06-17,6
515,1861,2005-06-17,135,454,2005-06-25,1,1.99,2005-06-17,6
516,1862,2005-06-17,3299,553,2005-06-25,1,3.99,2005-06-17,6
517,1863,2005-06-17,4466,550,2005-06-26,2,3.99,2005-06-17,6
518,1864,2005-06-17,1815,130,2005-06-24,2,2.99,2005-06-17,6
519,1865,2005-06-17,2657,526,2005-06-23,1,7.99,2005-06-17,6
520,1866,2005-06-17,2579,575,2005-06-19,2,4.99,2005-06-17,6
521,1867,2005-06-17,3537,415,2005-06-25,2,4.99,2005-06-17,6
522,1868,2005-06-17,2412,380,2005-06-25,1,3.99,2005-06-17,6
523,1869,2005-06-17,871,351,2005-06-19,1,0.99,2005-06-17,6
524,1870,2005-06-17,895,191,2005-06-17,2,2.99,2005-06-17,6
525,1871,2005-06-17,481,204,2005-06-23,2,4.99,2005-06-17,6
526,1872,2005-06-17,3596,206,2005-06-20,2,0.99,2005-06-17,6
527,1873,2005-06-17,2933,71,2005-06-23,1,2.99,2005-06-17,6
528,1874,2005-06-17,3884,30,2005-06-24,2,1.99,2005-06-17,6
529,1875,2005-06-17,1652,528,2005-06-22,2,2.99,2005-06-17,6
530,1876,2005-06-17,384,459,2005-06-18,1,0.99,2005-06-17,6
531,1877,2005-06-17,3404,261,2005-06-25,2,5.99,2005-06-17,6
532,1878,2005-06-17,3319,381,2005-06-21,1,1.99,2005-06-17,6
533,1879,2005-06-17,3983,343,2005-06-19,1,0.99,2005-06-17,6
534,1880,2005-06-17,1133,289,2005-06-19,1,4.99,2005-06-17,6
535,1881,2005-06-17,159,134,2005-06-18,1,0.99,2005-06-17,6
536,1882,2005-06-17,1400,47,2005-06-19,2,4.99,2005-06-17,6
537,1883,2005-06-17,3504,550,2005-06-18,1,4.99,2005-06-17,6
538,1884,2005-06-17,4567,305,2005-06-21,1,0.99,2005-06-17,6
539,1885,2005-06-17,740,588,2005-06-21,2,2.99,2005-06-17,6
540,1886,2005-06-17,2367,505,2005-06-19,2,4.99,2005-06-17,6
541,1887,2005-06-17,3591,32,2005-06-25,2,6.99,2005-06-17,6
542,1888,2005-06-17,2872,405,2005-06-22,1,0.99,2005-06-17,6
543,1889,2005-06-17,3909,572,2005-06-26,1,10.99,2005-06-17,6
544,1890,2005-06-17,1764,447,2005-06-22,2,2.99,2005-06-17,6
545,1891,2005-06-17,3576,109,2005-06-24,1,3.99,2005-06-17,6
546,1892,2005-06-17,139,319,2005-06-20,1,4.99,2005-06-17,6
547,1893,2005-06-17,3346,390,2005-06-23,2,2.99,2005-06-17,6
548,1894,2005-06-17,3707,204,2005-06-26,1,7.99,2005-06-17,6
549,1895,2005-06-17,680,30,2005-06-26,1,2.99,2005-06-17,6
550,1896,2005-06-17,2077,270,2005-06-26,1,6.99,2005-06-17,6
551,1897,2005-06-17,4142,422,2005-06-25,2,4.99,2005-06-17,6
552,1898,2005-06-17,2873,143,2005-06-25,2,1.99,2005-06-17,6
553,1899,2005-06-17,858,200,2005-06-26,1,6.99,2005-06-17,6
554,1900,2005-06-17,1425,34,2005-06-21,1,4.99,2005-06-17,6
555,1901,2005-06-17,2469,292,2005-06-25,2,3.99,2005-06-17,6
556,1902,2005-06-17,2905,479,2005-06-20,2,2.99,2005-06-17,6
557,1903,2005-06-17,1939,588,2005-06-26,2,6.99,2005-06-17,6
558,1904,2005-06-17,2472,87,2005-06-17,2,2.99,2005-06-17,6
559,1905,2005-06-17,1043,39,2005-06-24,1,4.99,2005-06-17,6
560,1906,2005-06-17,1049,455,2005-06-21,2,2.99,2005-06-17,6
561,1907,2005-06-17,988,66,2005-06-23,1,2.99,2005-06-17,6
562,1908,2005-06-17,399,358,2005-06-19,1,0.99,2005-06-17,6
563,1909,2005-06-17,2599,269,2005-06-19,2,2.99,2005-06-17,6
564,1910,2005-06-17,3903,199,2005-06-23,1,2.99,2005-06-17,6
565,1911,2005-06-17,910,3,2005-06-24,2,6.99,2005-06-17,6
566,1912,2005-06-17,4136,538,2005-06-20,2,4.99,2005-06-17,6
567,1913,2005-06-17,1825,116,2005-06-21,1,4.99,2005-06-17,6
568,1914,2005-06-17,3406,450,2005-06-24,2,2.99,2005-06-17,6
569,1915,2005-06-17,2620,393,2005-06-21,2,1.99,2005-06-17,6
570,1916,2005-06-17,4428,429,2005-06-26,2,7.99,2005-06-17,6
571,1917,2005-06-17,2667,400,2005-06-24,1,3.99,2005-06-17,6
572,1918,2005-06-17,3749,310,2005-06-21,2,3.99,2005-06-17,6
573,1919,2005-06-17,3855,197,2005-06-23,1,4.99,2005-06-17,6
574,1920,2005-06-17,2199,75,2005-06-24,1,4.99,2005-06-17,6
575,1921,2005-06-17,4369,417,2005-06-23,2,3.99,2005-06-17,6
576,1922,2005-06-17,2484,343,2005-06-18,2,0.99,2005-06-17,6
577,1923,2005-06-17,691,400,2005-06-24,2,6.99,2005-06-17,6
578,1924,2005-06-17,2577,86,2005-06-18,1,2.99,2005-06-17,6
579,1925,2005-06-17,3995,510,2005-06-21,1,0.99,2005-06-17,6
580,1926,2005-06-17,3509,462,2005-06-25,2,9.99,2005-06-17,6
581,1927,2005-06-17,3304,188,2005-06-21,1,0.99,2005-06-17,6
582,1928,2005-06-17,3454,353,2005-06-26,1,7.99,2005-06-17,6
583,1929,2005-06-17,573,327,2005-06-22,2,6.99,2005-06-17,6
584,1930,2005-06-17,79,112,2005-06-19,2,2.99,2005-06-17,6
585,1931,2005-06-17,1411,391,2005-06-22,1,0.99,2005-06-17,6
586,1932,2005-06-17,3185,120,2005-06-19,2,2.99,2005-06-17,6
587,1933,2005-06-17,980,13,2005-06-26,1,2.99,2005-06-17,6
588,1934,2005-06-17,4000,16,2005-06-25,2,6.99,2005-06-17,6
589,1935,2005-06-17,1962,295,2005-06-20,1,2.99,2005-06-17,6
590,1936,2005-06-17,3037,213,2005-06-18,2,4.99,2005-06-17,6
591,1937,2005-06-17,1266,385,2005-06-21,2,0.99,2005-06-17,6
592,1938,2005-06-17,570,454,2005-06-19,2,4.99,2005-06-17,6
593,1939,2005-06-17,605,11,2005-06-25,2,7.99,2005-06-17,6
594,1940,2005-06-17,105,451,2005-06-22,1,6.99,2005-06-17,6
595,1941,2005-06-17,1063,519,2005-06-20,1,2.99,2005-06-17,6
596,1942,2005-06-17,261,143,2005-06-25,1,4.99,2005-06-17,6
597,1943,2005-06-17,4327,144,2005-06-20,1,0.99,2005-06-17,6
598,1944,2005-06-17,318,16,2005-06-23,2,7.99,2005-06-17,6
599,1945,2005-06-17,3366,207,2005-06-23,2,3.99,2005-06-17,6
600,1946,2005-06-17,2335,389,2005-06-25,2,4.99,2005-06-17,6
601,1947,2005-06-17,3344,479,2005-06-25,1,3.99,2005-06-17,6
602,1948,2005-06-17,46,89,2005-06-21,1,4.99,2005-06-17,6
603,1949,2005-06-17,1478,208,2005-06-25,1,5.99,2005-06-17,6
604,1950,2005-06-17,723,594,2005-06-22,2,2.99,2005-06-17,6
605,1951,2005-06-17,955,123,2005-06-20,2,0.99,2005-06-17,6
606,1952,2005-06-17,1823,338,2005-06-21,2,4.99,2005-06-17,6
607,1953,2005-06-17,3549,405,2005-06-24,2,5.99,2005-06-17,6
608,1954,2005-06-17,3203,533,2005-06-20,2,2.99,2005-06-17,6
609,1955,2005-06-17,811,311,2005-06-19,1,0.99,2005-06-17,6
610,1956,2005-06-17,1403,492,2005-06-21,1,4.99,2005-06-17,6
611,1957,2005-06-17,2496,68,2005-06-26,2,8.99,2005-06-17,6
612,1958,2005-06-17,1843,581,2005-06-23,2,3.99,2005-06-17,6
613,1959,2005-06-17,1464,554,2005-06-20,2,4.99,2005-06-17,6
614,1960,2005-06-17,2202,27,2005-06-23,2,3.99,2005-06-17,6
615,1961,2005-06-17,2851,384,2005-06-20,1,0.99,2005-06-17,6
616,1962,2005-06-17,4386,536,2005-06-23,1,2.99,2005-06-17,6
617,1963,2005-06-17,1943,154,2005-06-24,2,0.99,2005-06-17,6
618,1964,2005-06-17,3390,53,2005-06-21,1,0.99,2005-06-17,6
619,1965,2005-06-17,480,256,2005-06-18,2,0.99,2005-06-17,6
620,1966,2005-06-17,2085,6,2005-06-20,1,0.99,2005-06-17,6
621,1967,2005-06-17,3225,558,2005-06-21,1,4.99,2005-06-17,6
622,1968,2005-06-17,1139,246,2005-06-18,2,2.99,2005-06-17,6
623,1969,2005-06-17,4450,337,2005-06-21,2,4.99,2005-06-17,6
624,1970,2005-06-17,1358,303,2005-06-22,2,4.99,2005-06-17,6
625,1971,2005-06-17,2870,357,2005-06-25,2,1.99,2005-06-17,6
626,1972,2005-06-17,2758,526,2005-06-24,2,2.99,2005-06-17,6
627,1973,2005-06-17,3669,256,2005-06-21,1,4.99,2005-06-17,6
628,1974,2005-06-17,1979,111,2005-06-21,1,2.99,2005-06-17,6
629,1975,2005-06-17,2520,468,2005-06-23,2,2.99,2005-06-17,6
630,1976,2005-06-17,3631,184,2005-06-23,2,2.99,2005-06-17,6
631,1977,2005-06-17,2468,459,2005-06-23,2,2.99,2005-06-17,6
632,1978,2005-06-17,1590,278,2005-06-20,2,2.99,2005-06-17,6
633,1979,2005-06-17,3470,45,2005-06-20,1,2.99,2005-06-17,6
634,1980,2005-06-17,2985,328,2005-06-23,1,6.99,2005-06-17,6
635,1981,2005-06-17,3186,526,2005-06-20,2,2.99,2005-06-17,6
636,1982,2005-06-17,1091,566,2005-06-20,1,4.99,2005-06-17,6
637,1983,2005-06-17,1955,365,2005-06-24,1,4.99,2005-06-17,6
638,1984,2005-06-17,3417,380,2005-06-23,2,2.99,2005-06-17,6
639,1985,2005-06-17,87,411,2005-06-22,1,0.99,2005-06-17,6
640,1986,2005-06-17,2894,541,2005-06-24,2,2.99,2005-06-17,6
641,1987,2005-06-17,110,479,2005-06-23,1,2.99,2005-06-17,6
642,1988,2005-06-17,3054,261,2005-06-25,2,8.99,2005-06-17,6
643,1989,2005-06-17,634,35,2005-06-19,1,2.99,2005-06-17,6
644,1990,2005-06-17,1471,571,2005-06-24,1,4.99,2005-06-17,6
645,1991,2005-06-17,3963,105,2005-06-25,1,3.99,2005-06-17,6
646,1992,2005-06-17,636,233,2005-06-19,2,2.99,2005-06-17,6
647,1993,2005-06-17,168,234,2005-06-23,2,5.99,2005-06-17,6
648,1994,2005-06-17,2203,346,2005-06-25,2,5.99,2005-06-17,6
649,1995,2005-06-17,1866,10,2005-06-26,1,4.99,2005-06-17,6
650,1996,2005-06-17,3074,149,2005-06-26,1,6.99,2005-06-17,6
651,1997,2005-06-17,846,411,2005-06-19,1,2.99,2005-06-17,6
652,1998,2005-06-17,4365,562,2005-06-26,1,3.99,2005-06-17,6
653,1999,2005-06-17,3704,111,2005-06-23,1,1.99,2005-06-17,6
654,2000,2005-06-17,323,163,2005-06-22,1,2.99,2005-06-17,6
655,2001,2005-06-17,2069,260,2005-06-21,2,2.99,2005-06-17,6
656,2002,2005-06-17,2406,514,2005-06-24,2,3.99,2005-06-17,6
657,2003,2005-06-17,1581,515,2005-06-19,2,4.99,2005-06-17,6
658,2004,2005-06-17,1342,171,2005-06-24,2,4.99,2005-06-17,6
659,2005,2005-06-17,4177,234,2005-06-19,1,4.99,2005-06-17,6
660,2006,2005-06-17,992,215,2005-06-19,2,2.99,2005-06-17,6
661,2007,2005-06-17,1123,572,2005-06-21,1,0.99,2005-06-17,6
662,2008,2005-06-17,2081,570,2005-06-25,1,5.99,2005-06-17,6
663,2009,2005-06-17,1902,119,2005-06-18,2,2.99,2005-06-17,6
664,2010,2005-06-17,2845,329,2005-06-21,1,5.99,2005-06-17,6
665,2011,2005-06-17,734,350,2005-06-24,2,3.99,2005-06-17,6
666,2012,2005-06-17,3588,84,2005-06-24,1,5.99,2005-06-17,6
667,2013,2005-06-17,3256,165,2005-06-24,1,3.99,2005-06-17,6
668,2014,2005-06-17,2969,337,2005-06-25,2,5.99,2005-06-17,6
669,2015,2005-06-17,3776,484,2005-06-18,2,4.99,2005-06-17,6
670,2016,2005-06-17,4265,282,2005-06-20,1,2.99,2005-06-17,6
671,2017,2005-06-17,1434,516,2005-06-19,2,0.99,2005-06-17,6
672,2018,2005-06-17,1278,380,2005-06-26,2,3.99,2005-06-17,6
673,2019,2005-06-17,2314,528,2005-06-23,2,4.99,2005-06-17,6
674,2020,2005-06-17,1914,384,2005-06-19,1,0.99,2005-06-17,6
675,2021,2005-06-17,2852,319,2005-06-23,2,3.99,2005-06-17,6
676,2022,2005-06-17,3053,547,2005-06-25,1,8.99,2005-06-17,6
677,2023,2005-06-17,787,169,2005-06-23,1,4.99,2005-06-17,6
678,2024,2005-06-17,2566,329,2005-06-22,1,0.99,2005-06-17,6
679,2025,2005-06-17,1203,447,2005-06-18,2,4.99,2005-06-17,6
680,2026,2005-06-17,3681,491,2005-06-21,1,4.99,2005-06-17,6
681,2027,2005-06-17,4309,265,2005-06-23,1,7.99,2005-06-17,6
682,2028,2005-06-17,4451,155,2005-06-23,1,7.99,2005-06-17,6
683,2029,2005-06-17,914,512,2005-06-19,1,4.99,2005-06-17,6
684,2030,2005-06-17,4024,457,2005-06-19,1,0.99,2005-06-17,6
685,2031,2005-06-17,4275,570,2005-06-25,2,6.99,2005-06-17,6
686,2032,2005-06-17,425,316,2005-06-18,1,4.99,2005-06-17,6
687,2033,2005-06-17,58,90,2005-06-20,1,0.99,2005-06-17,6
688,2034,2005-06-17,1512,587,2005-06-22,2,4.99,2005-06-17,6
689,2035,2005-06-17,4371,158,2005-06-26,2,6.99,2005-06-17,6
690,2036,2005-06-17,100,486,2005-06-18,2,4.99,2005-06-17,6
691,2037,2005-06-17,2582,308,2005-06-20,2,0.99,2005-06-17,6
692,2038,2005-06-17,4231,138,2005-06-19,2,0.99,2005-06-17,6
693,2039,2005-06-17,1514,304,2005-06-24,1,3.99,2005-06-17,6
694,2040,2005-06-17,227,260,2005-06-22,1,2.99,2005-06-17,6
695,2041,2005-06-17,782,348,2005-06-26,2,8.99,2005-06-17,6
696,2042,2005-06-17,3102,84,2005-06-18,1,0.99,2005-06-17,6
697,2043,2005-06-17,2495,4,2005-06-19,2,0.99,2005-06-17,6
698,2044,2005-06-17,2418,484,2005-06-22,2,5.99,2005-06-17,6
699,2045,2005-06-17,561,391,2005-06-26,2,2.99,2005-06-17,6
700,2046,2005-06-17,872,374,2005-06-24,1,1.99,2005-06-17,6
701,2047,2005-06-17,2371,201,2005-06-21,1,1.99,2005-06-17,6
702,2048,2005-06-17,2055,454,2005-06-23,2,5.99,2005-06-17,6
703,2049,2005-06-17,1053,182,2005-06-22,2,2.99,2005-06-17,6
704,2050,2005-06-17,1963,549,2005-06-18,1,2.99,2005-06-17,6
705,2051,2005-06-17,2366,191,2005-06-19,1,4.99,2005-06-17,6
706,2052,2005-06-17,1686,172,2005-06-21,1,0.99,2005-06-17,6
707,2053,2005-06-17,4279,521,2005-06-19,2,0.99,2005-06-17,6
708,2054,2005-06-17,1588,295,2005-06-26,1,2.99,2005-06-17,6
709,2055,2005-06-17,1399,593,2005-06-25,1,5.99,2005-06-17,6
710,2056,2005-06-17,229,42,2005-06-20,2,2.99,2005-06-17,6
711,2057,2005-06-17,2803,190,2005-06-25,1,4.99,2005-06-17,6
712,2058,2005-06-17,1324,57,2005-06-25,1,5.99,2005-06-17,6
713,2059,2005-06-17,739,114,2005-06-18,2,2.99,2005-06-17,6
714,2060,2005-06-17,1523,64,2005-06-22,1,2.99,2005-06-17,6
715,2061,2005-06-17,4575,108,2005-06-24,2,8.99,2005-06-17,6
716,2062,2005-06-17,1749,55,2005-06-20,2,2.99,2005-06-17,6
