ID thanh toán,ID khách hàng,ID nhân viên,ID thuê,S? ti?n,Ngày thanh toán
16741,28,2,388,2.99,1/27/2007
16742,28,1,868,2.99,1/30/2007
16743,29,2,194,1.99,1/26/2007
16744,32,2,483,4.99,1/27/2007
16745,32,2,803,4.99,1/29/2007
16746,32,2,1067,4.99,1/31/2007
16747,33,1,165,2.99,1/26/2007
16748,35,2,47,3.99,1/25/2007
16749,35,1,424,6.99,1/27/2007
16750,36,1,349,0.99,1/27/2007
16751,36,1,716,0.99,1/29/2007
16752,37,1,25,0.99,1/25/2007
16753,37,1,923,2.99,1/30/2007
16754,40,1,128,4.99,1/25/2007
16755,42,1,635,5.99,1/28/2007
16756,43,2,123,4.99,1/25/2007
16757,43,1,652,4.99,1/28/2007
16758,44,1,29,0.99,1/25/2007
16759,44,1,99,4.99,1/25/2007
16760,44,1,407,2.99,1/27/2007
16761,44,2,721,0.99,1/29/2007
16762,44,1,904,2.99,1/30/2007
16763,45,2,277,2.99,1/26/2007
16764,46,2,401,2.99,1/27/2007
16765,46,2,432,4.99,1/27/2007
16766,46,1,938,2.99,1/30/2007
16767,47,2,175,3.99,1/26/2007
16768,47,2,207,4.99,1/26/2007
16769,47,1,300,6.99,1/26/2007
16770,48,2,72,0.99,1/25/2007
16771,48,1,297,2.99,1/26/2007
16772,48,1,390,4.99,1/27/2007
16773,49,2,96,1.99,1/25/2007
16774,49,1,239,3.99,1/26/2007
16775,49,2,846,2.99,1/29/2007
16776,49,2,1010,4.99,1/31/2007
16777,50,1,763,4.99,1/29/2007
16778,50,1,794,4.99,1/29/2007
16779,50,1,905,4.99,1/30/2007
16780,50,1,1029,4.99,1/31/2007
16781,50,2,1136,4.99,1/31/2007
16782,51,2,119,4.99,1/25/2007
16783,51,1,661,4.99,1/28/2007
16784,51,2,1028,4.99,1/31/2007
16785,52,1,874,0.99,1/30/2007
16786,53,1,88,3.99,1/25/2007
16787,53,1,378,2.99,1/27/2007
16788,53,1,751,0.99,1/29/2007
16789,53,2,783,5.99,1/29/2007
16790,53,2,856,9.99,1/30/2007
16791,53,1,1107,2.99,1/31/2007
16792,54,2,198,4.99,1/26/2007
16793,54,2,441,4.99,1/27/2007
16794,54,2,545,3.99,1/28/2007
16795,55,1,555,4.99,1/28/2007
16796,55,1,1027,9.99,1/31/2007
16797,55,1,1048,0.99,1/31/2007
16798,56,1,130,3.99,1/25/2007
16799,56,1,341,5.99,1/27/2007
16800,56,1,496,2.99,1/27/2007
16801,56,1,569,6.99,1/28/2007
16802,57,2,152,9.99,1/25/2007
16803,57,2,943,4.99,1/30/2007
16804,58,1,230,0.99,1/26/2007
16805,58,2,276,7.99,1/26/2007
16806,58,2,761,0.99,1/29/2007
16807,59,2,212,4.99,1/26/2007
16808,59,2,951,2.99,1/30/2007
16809,59,1,1154,5.99,1/31/2007
16810,60,1,318,4.99,1/26/2007
16811,60,2,706,1.99,1/29/2007
16812,60,2,934,2.99,1/30/2007
16813,61,1,1157,0.99,1/31/2007
16814,62,2,885,0.99,1/30/2007
16815,62,1,947,4.99,1/30/2007
16816,64,1,494,4.99,1/27/2007
16817,64,1,587,0.99,1/28/2007
16818,64,1,1001,2.99,1/30/2007
16819,65,1,295,4.99,1/26/2007
16820,65,2,657,0.99,1/28/2007
16821,66,2,933,4.99,1/30/2007
16822,67,2,331,9.99,1/27/2007
16823,67,1,767,2.99,1/29/2007
16824,69,2,584,4.99,1/28/2007
16825,69,2,765,1.99,1/29/2007
16826,70,2,1044,4.99,1/31/2007
16827,71,1,199,2.99,1/26/2007
16828,71,1,272,9.99,1/26/2007
16829,72,2,785,4.99,1/29/2007
16830,72,2,845,4.99,1/29/2007
16831,72,2,1047,0.99,1/31/2007
16832,73,1,70,2.99,1/25/2007
16833,73,2,1133,4.99,1/31/2007
16834,74,2,1121,6.99,1/31/2007
16835,75,1,180,4.99,1/26/2007
16836,75,2,268,0.99,1/26/2007
16837,76,2,574,1.99,1/28/2007
16838,76,1,926,0.99,1/30/2007
16839,77,2,319,2.99,1/26/2007
16840,77,1,419,1.99,1/27/2007
16841,77,2,561,2.99,1/28/2007
16842,77,1,586,0.99,1/28/2007
16843,77,1,760,5.99,1/29/2007
16844,79,1,840,4.99,1/29/2007
16845,79,1,859,2.99,1/30/2007
16846,79,1,928,2.99,1/30/2007
16847,81,1,289,0.99,1/26/2007
16848,82,2,145,2.99,1/25/2007
16849,82,2,288,8.99,1/26/2007
16850,83,2,222,0.99,1/26/2007
16851,83,2,950,0.99,1/30/2007
16852,83,2,989,2.99,1/30/2007
16853,84,2,408,0.99,1/27/2007
16854,84,1,739,6.99,1/29/2007
16855,84,1,834,4.99,1/29/2007
16856,85,1,690,9.99,1/28/2007
16857,85,2,908,4.99,1/30/2007
16858,86,1,66,1.99,1/25/2007
16859,87,2,451,4.99,1/27/2007
16860,87,1,674,2.99,1/28/2007
16861,88,2,36,2.99,1/25/2007
16862,89,2,141,2.99,1/25/2007
16863,89,2,588,0.99,1/28/2007
16864,89,1,740,5.99,1/29/2007
16865,91,2,216,5.99,1/26/2007
16866,92,1,271,5.99,1/26/2007
16867,92,1,456,4.99,1/27/2007
16868,93,2,113,2.99,1/25/2007
16869,93,2,420,6.99,1/27/2007
16870,93,1,1025,4.99,1/31/2007
16871,94,1,127,2.99,1/25/2007
16872,94,2,629,4.99,1/28/2007
16873,95,1,490,4.99,1/27/2007
16874,98,2,214,3.99,1/26/2007
16875,99,2,867,0.99,1/30/2007
16876,100,1,71,0.99,1/25/2007
16877,101,1,468,9.99,1/27/2007
16878,102,1,247,4.99,1/26/2007
16879,102,1,358,0.99,1/27/2007
16880,102,2,562,1.99,1/28/2007
16881,103,1,240,7.99,1/26/2007
16882,103,1,658,9.99,1/28/2007
16883,104,1,163,10.99,1/26/2007
16884,104,2,808,3.99,1/29/2007
16885,105,1,327,8.99,1/26/2007
16886,105,2,473,7.99,1/27/2007
16887,105,1,485,2.99,1/27/2007
16888,105,1,779,6.99,1/29/2007
16889,106,2,552,3.99,1/28/2007
16890,106,2,1156,0.99,1/31/2007
16891,107,1,170,5.99,1/26/2007
16892,107,1,1026,5.99,1/31/2007
16893,108,1,105,4.99,1/25/2007
16894,108,2,1055,0.99,1/31/2007
16895,109,1,203,5.99,1/26/2007
16896,109,1,386,0.99,1/27/2007
16897,109,2,622,3.99,1/28/2007
16898,109,1,698,0.99,1/29/2007
16899,109,1,1061,7.99,1/31/2007
16900,109,1,1106,4.99,1/31/2007
16901,109,1,1115,2.99,1/31/2007
16902,110,1,515,7.99,1/28/2007
16903,110,2,538,1.99,1/28/2007
16904,111,2,505,2.99,1/28/2007
16905,112,1,396,0.99,1/27/2007
16906,112,2,701,2.99,1/29/2007
16907,113,1,510,0.99,1/28/2007
16908,113,2,776,0.99,1/29/2007
16909,114,1,205,4.99,1/26/2007
16910,114,1,255,4.99,1/26/2007
16911,114,2,889,2.99,1/30/2007
16912,115,1,915,0.99,1/30/2007
16913,115,1,983,0.99,1/30/2007
16914,115,1,1102,2.99,1/31/2007
16915,116,1,1058,4.99,1/31/2007
16916,117,1,700,0.99,1/29/2007
16917,117,2,1114,0.99,1/31/2007
16918,118,2,351,5.99,1/27/2007
16919,119,2,67,0.99,1/25/2007
16920,119,1,235,5.99,1/26/2007
16921,119,2,540,6.99,1/28/2007
16922,120,2,68,7.99,1/25/2007
16923,120,2,532,0.99,1/28/2007
16924,121,1,217,4.99,1/26/2007
16925,122,2,853,0.99,1/30/2007
16926,122,2,1135,4.99,1/31/2007
16927,123,1,992,2.99,1/30/2007
16928,124,1,775,0.99,1/29/2007
16929,124,2,1039,4.99,1/31/2007
16930,124,2,1057,3.99,1/31/2007
16931,124,2,1130,5.99,1/31/2007
16932,125,2,185,3.99,1/26/2007
16933,126,1,9,4.99,1/24/2007
16934,126,1,752,4.99,1/29/2007
16935,126,2,1054,4.99,1/31/2007
16936,127,1,452,0.99,1/27/2007
16937,127,1,708,0.99,1/29/2007
16938,128,2,888,5.99,1/30/2007
16939,128,2,1131,2.99,1/31/2007
16940,130,1,1,2.99,1/24/2007
16941,130,1,746,2.99,1/29/2007
16942,131,2,55,2.99,1/25/2007
16943,131,1,83,4.99,1/25/2007
16944,131,2,944,7.99,1/30/2007
16945,133,1,275,6.99,1/26/2007
16946,133,2,447,2.99,1/27/2007
16947,134,1,366,3.99,1/27/2007
16948,134,2,798,0.99,1/29/2007
16949,134,1,814,6.99,1/29/2007
16950,134,2,1124,4.99,1/31/2007
16951,135,1,78,5.99,1/25/2007
16952,135,2,753,3.99,1/29/2007
16953,136,2,1150,2.99,1/31/2007
16954,137,1,925,2.99,1/30/2007
16955,138,1,523,2.99,1/28/2007
16956,138,1,1020,0.99,1/31/2007
16957,141,2,930,2.99,1/30/2007
16958,142,2,11,8.99,1/24/2007
16959,142,1,148,0.99,1/25/2007
16960,142,1,575,9.99,1/28/2007
16961,143,1,221,2.99,1/26/2007
16962,143,1,312,2.99,1/26/2007
16963,144,1,323,2.99,1/26/2007
16964,144,2,345,2.99,1/27/2007
16965,145,1,500,0.99,1/27/2007
16966,146,2,762,7.99,1/29/2007
16967,146,1,1073,4.99,1/31/2007
16968,147,1,362,0.99,1/27/2007
16969,147,1,509,0.99,1/28/2007
16970,148,1,682,4.99,1/28/2007
16971,149,1,764,4.99,1/29/2007
16972,150,1,422,3.99,1/27/2007
16973,150,1,609,2.99,1/28/2007
16974,150,1,995,3.99,1/30/2007
16975,151,2,164,4.99,1/26/2007
16976,151,2,418,5.99,1/27/2007
16977,152,2,359,4.99,1/27/2007
16978,152,1,745,4.99,1/29/2007
16979,154,1,469,5.99,1/27/2007
16980,154,2,865,7.99,1/30/2007
16981,154,2,978,5.99,1/30/2007
16982,155,1,568,2.99,1/28/2007
16983,156,2,899,6.99,1/30/2007
16984,156,1,1052,4.99,1/31/2007
16985,157,2,352,0.99,1/27/2007
16986,157,1,642,4.99,1/28/2007
16987,158,2,245,4.99,1/26/2007
16988,158,1,293,5.99,1/26/2007
16989,159,2,475,2.99,1/27/2007
16990,159,2,549,1.99,1/28/2007
16991,159,1,598,0.99,1/28/2007
16992,159,1,832,3.99,1/29/2007
16993,161,2,428,2.99,1/27/2007
16994,161,2,477,3.99,1/27/2007
16995,161,1,520,5.99,1/28/2007
16996,161,2,539,0.99,1/28/2007
16997,161,1,612,2.99,1/28/2007
16998,161,1,1003,0.99,1/30/2007
16999,162,1,285,1.99,1/26/2007
17000,162,1,501,4.99,1/27/2007
17001,162,1,688,4.99,1/28/2007
17002,164,2,1011,1.99,1/31/2007
17003,165,2,338,4.99,1/27/2007
17004,166,1,662,1.99,1/28/2007
17005,167,1,280,2.99,1/26/2007
17006,167,1,365,2.99,1/27/2007
17007,167,1,927,4.99,1/30/2007
17008,168,2,404,0.99,1/27/2007
17009,168,1,488,4.99,1/27/2007
17010,169,2,527,3.99,1/28/2007
17011,169,1,1087,4.99,1/31/2007
17012,170,1,211,2.99,1/26/2007
17013,170,1,377,5.99,1/27/2007
17014,170,2,504,0.99,1/28/2007
17015,171,2,804,9.99,1/29/2007
17016,172,2,449,3.99,1/27/2007
17017,172,1,685,6.99,1/28/2007
17018,172,1,837,0.99,1/29/2007
17019,173,2,578,2.99,1/28/2007
17020,173,1,628,4.99,1/28/2007
17021,174,1,41,5.99,1/25/2007
17022,174,2,1071,4.99,1/31/2007
17023,176,1,172,0.99,1/26/2007
17024,176,2,380,6.99,1/27/2007
17025,176,1,553,3.99,1/28/2007
17026,176,1,663,1.99,1/28/2007
17027,176,1,1062,7.99,1/31/2007
17028,179,1,502,0.99,1/28/2007
17029,179,1,759,6.99,1/29/2007
17030,179,1,1046,4.99,1/31/2007
17031,180,1,1122,2.99,1/31/2007
17032,181,2,579,6.99,1/28/2007
17033,182,2,161,0.99,1/26/2007
17034,182,2,425,3.99,1/27/2007
17035,183,1,382,0.99,1/27/2007
17036,184,1,196,2.99,1/26/2007
17037,184,2,534,4.99,1/28/2007
17038,184,1,567,1.99,1/28/2007
17039,185,2,20,2.99,1/25/2007
17040,185,2,154,0.99,1/25/2007
17041,185,1,646,0.99,1/28/2007
17042,186,1,581,1.99,1/28/2007
17043,186,2,958,0.99,1/30/2007
17044,187,1,252,7.99,1/26/2007
17045,189,2,1117,5.99,1/31/2007
17046,190,2,430,4.99,1/27/2007
17047,190,1,693,2.99,1/29/2007
17048,191,1,1134,2.99,1/31/2007
17049,191,2,1152,4.99,1/31/2007
17050,192,1,895,1.99,1/30/2007
17051,193,2,273,2.99,1/26/2007
17052,193,2,464,0.99,1/27/2007
17053,194,2,334,4.99,1/27/2007
17054,194,2,677,7.99,1/28/2007
17055,196,2,106,11.99,1/25/2007
17056,196,2,178,5.99,1/26/2007
17057,196,2,491,2.99,1/27/2007
17058,196,1,1053,1.99,1/31/2007
17059,197,2,94,2.99,1/25/2007
17060,197,1,215,0.99,1/26/2007
17061,197,1,391,2.99,1/27/2007
17062,197,2,649,1.99,1/28/2007
17063,197,1,683,2.99,1/28/2007
17064,197,2,730,3.99,1/29/2007
17065,197,1,903,3.99,1/30/2007
17066,197,1,918,0.99,1/30/2007
17067,198,1,357,0.99,1/27/2007
17068,198,1,582,4.99,1/28/2007
17069,198,2,639,2.99,1/28/2007
17070,198,1,932,2.99,1/30/2007
17071,198,2,1132,4.99,1/31/2007
17072,199,1,499,7.99,1/27/2007
17073,200,2,270,9.99,1/26/2007
17074,201,1,311,3.99,1/26/2007
17075,201,1,670,6.99,1/28/2007
17076,201,2,756,5.99,1/29/2007
17077,209,2,340,9.99,1/27/2007
17078,209,1,471,0.99,1/27/2007
17079,209,2,1143,2.99,1/31/2007
17080,210,1,953,2.99,1/30/2007
17081,211,1,238,4.99,1/26/2007
17082,213,2,385,0.99,1/27/2007
17083,214,1,242,1.99,1/26/2007
17084,214,1,278,3.99,1/26/2007
17085,214,1,1076,2.99,1/31/2007
17086,214,2,1093,2.99,1/31/2007
17087,214,2,1112,0.99,1/31/2007
17088,215,1,711,4.99,1/29/2007
17089,215,2,1080,4.99,1/31/2007
17090,216,1,997,4.99,1/30/2007
17091,217,2,828,2.99,1/29/2007
17092,217,2,1141,8.99,1/31/2007
17093,219,1,414,0.99,1/27/2007
17094,220,2,409,0.99,1/27/2007
17095,220,1,480,3.99,1/27/2007
17096,221,2,226,4.99,1/26/2007
17097,222,1,5,6.99,1/24/2007
17098,222,1,134,4.99,1/25/2007
17099,222,2,416,0.99,1/27/2007
17100,222,2,809,3.99,1/29/2007
17101,222,2,1006,2.99,1/30/2007
17102,223,2,524,2.99,1/28/2007
17103,225,1,812,4.99,1/29/2007
17104,225,1,963,3.99,1/30/2007
17105,227,1,111,4.99,1/25/2007
17106,227,1,1023,3.99,1/31/2007
17107,228,2,492,4.99,1/27/2007
17108,228,2,1070,0.99,1/31/2007
17109,230,1,32,0.99,1/25/2007
17110,230,1,1078,4.99,1/31/2007
17111,231,1,329,5.99,1/27/2007
17112,231,1,479,6.99,1/27/2007
17113,231,1,512,8.99,1/28/2007
17114,232,1,28,4.99,1/25/2007
17115,232,1,805,3.99,1/29/2007
17116,234,2,1125,4.99,1/31/2007
17117,235,2,807,2.99,1/29/2007
17118,235,1,1148,0.99,1/31/2007
17119,236,2,262,2.99,1/26/2007
17120,236,2,344,2.99,1/27/2007
17121,236,1,1032,2.99,1/31/2007
17122,237,2,133,0.99,1/25/2007
17123,237,1,182,4.99,1/26/2007
17124,238,2,315,4.99,1/26/2007
17125,238,1,842,2.99,1/29/2007
17126,239,2,8,4.99,1/24/2007
17127,239,1,444,2.99,1/27/2007
17128,239,1,621,4.99,1/28/2007
17129,239,1,636,6.99,1/28/2007
17130,239,1,1022,7.99,1/31/2007
17131,239,2,1082,5.99,1/31/2007
17132,240,1,246,2.99,1/26/2007
17133,240,1,460,2.99,1/27/2007
17134,240,1,643,4.99,1/28/2007
17135,241,1,627,7.99,1/28/2007
17136,241,1,1059,3.99,1/31/2007
17137,242,1,108,2.99,1/25/2007
17138,242,2,283,3.99,1/26/2007
17139,242,2,881,4.99,1/30/2007
17140,243,1,188,4.99,1/26/2007
17141,244,2,592,4.99,1/28/2007
17142,244,1,797,1.99,1/29/2007
17143,245,2,79,4.99,1/25/2007
17144,245,1,241,0.99,1/26/2007
17145,245,1,519,7.99,1/28/2007
17146,245,1,719,2.99,1/29/2007
17147,245,2,725,2.99,1/29/2007
17148,245,2,948,8.99,1/30/2007
17149,246,1,124,6.99,1/25/2007
17150,246,2,421,8.99,1/27/2007
17151,246,2,434,5.99,1/27/2007
17152,246,1,699,3.99,1/29/2007
17153,246,1,1051,4.99,1/31/2007
17154,247,1,189,4.99,1/26/2007
17155,247,2,448,3.99,1/27/2007
17156,247,1,450,6.99,1/27/2007
17157,248,2,330,7.99,1/27/2007
17158,248,1,618,4.99,1/28/2007
17159,249,2,316,4.99,1/26/2007
17160,249,2,400,2.99,1/27/2007
17161,249,1,438,6.99,1/27/2007
17162,249,1,597,3.99,1/28/2007
17163,250,1,61,5.99,1/25/2007
17164,250,1,176,3.99,1/26/2007
17165,250,1,637,4.99,1/28/2007
17166,250,2,687,0.99,1/28/2007
17167,250,1,1146,2.99,1/31/2007
17168,251,1,264,2.99,1/26/2007
17169,251,1,309,1.99,1/26/2007
17170,251,2,393,2.99,1/27/2007
17171,251,2,1069,3.99,1/31/2007
17172,251,1,1091,4.99,1/31/2007
17173,251,2,1155,2.99,1/31/2007
17174,252,1,707,4.99,1/29/2007
17175,252,1,1095,0.99,1/31/2007
17176,253,1,566,6.99,1/28/2007
17177,253,1,648,0.99,1/28/2007
17178,253,1,986,2.99,1/30/2007
17179,254,1,183,2.99,1/26/2007
17180,254,1,1108,5.99,1/31/2007
17181,256,1,51,4.99,1/25/2007
17182,256,1,232,0.99,1/26/2007
17183,256,2,738,4.99,1/29/2007
17184,256,1,935,2.99,1/30/2007
17185,256,1,1116,0.99,1/31/2007
17186,257,2,139,2.99,1/25/2007
17187,257,2,244,2.99,1/26/2007
17188,257,2,705,2.99,1/29/2007
17189,259,2,722,6.99,1/29/2007
17190,259,2,901,2.99,1/30/2007
17191,259,1,1147,5.99,1/31/2007
17192,260,1,1101,8.99,1/31/2007
17193,261,1,12,4.99,1/24/2007
17194,261,2,465,3.99,1/27/2007
17195,261,2,542,6.99,1/28/2007
17196,261,1,792,0.99,1/29/2007
17197,262,2,984,4.99,1/30/2007
17198,263,1,97,4.99,1/25/2007
17199,263,1,266,0.99,1/26/2007
17200,265,2,74,0.99,1/25/2007
17201,266,1,86,1.99,1/25/2007
17202,266,2,651,2.99,1/28/2007
17203,267,2,91,6.99,1/25/2007
17204,267,1,436,4.99,1/27/2007
17205,267,2,1030,4.99,1/31/2007
17206,577,2,4591,0.99,1/26/2007
17207,268,1,1394,2.99,2/15/2007
17208,268,2,1450,4.99,2/15/2007
17209,268,2,1551,3.99,2/16/2007
17210,268,1,2133,0.99,2/17/2007
17211,268,2,2324,4.99,2/18/2007
17212,268,2,2858,2.99,2/19/2007
17213,268,1,3066,3.99,2/20/2007
17214,268,1,3361,1.99,2/21/2007
17215,269,1,1334,3.99,2/15/2007
17216,269,2,1909,2.99,2/17/2007
17217,269,2,2493,6.99,2/18/2007
17218,270,1,1345,4.99,2/15/2007
17219,270,1,1896,6.99,2/17/2007
17220,270,1,2115,3.99,2/17/2007
17221,270,2,3164,5.99,2/20/2007
17222,271,2,1852,2.99,2/16/2007
17223,272,2,1604,4.99,2/16/2007
17224,272,2,2546,5.99,2/19/2007
17225,272,1,3323,5.99,2/21/2007
17226,273,2,1391,6.99,2/15/2007
17227,273,2,1747,6.99,2/16/2007
17228,273,2,1765,4.99,2/16/2007
17229,273,1,2301,1.99,2/18/2007
17230,273,1,3202,0.99,2/20/2007
17231,274,1,2098,0.99,2/17/2007
17232,274,2,3291,9.99,2/21/2007
17233,275,2,1797,3.99,2/16/2007
17234,275,2,2414,0.99,2/18/2007
17235,275,1,2646,4.99,2/19/2007
17236,275,1,3355,2.99,2/21/2007
17237,276,1,1352,0.99,2/15/2007
17238,276,2,2763,4.99,2/19/2007
17239,276,2,3064,6.99,2/20/2007
17240,277,1,1331,2.99,2/15/2007
17241,277,2,1717,2.99,2/16/2007
17242,277,2,2162,3.99,2/17/2007
17243,277,2,2723,4.99,2/19/2007
17244,277,1,3247,5.99,2/21/2007
17245,277,2,3274,4.99,2/21/2007
17246,277,1,3344,2.99,2/21/2007
17247,278,2,1387,0.99,2/15/2007
17248,278,1,1978,2.99,2/17/2007
17249,278,2,2078,4.99,2/17/2007
17250,278,1,3453,2.99,2/21/2007
17251,279,1,1178,2.99,2/14/2007
17252,279,1,2147,4.99,2/17/2007
17253,279,1,3215,0.99,2/20/2007
17254,279,1,3374,2.99,2/21/2007
17255,279,1,3375,4.99,2/21/2007
17256,280,1,2656,3.99,2/19/2007
17257,280,2,3009,4.99,2/20/2007
17258,280,2,3097,0.99,2/20/2007
17259,281,2,1485,5.99,2/15/2007
17260,281,1,2254,5.99,2/18/2007
17261,282,1,2016,2.99,2/17/2007
17262,282,2,2176,2.99,2/17/2007
17263,282,2,3408,4.99,2/21/2007
17264,282,1,3417,2.99,2/21/2007
17265,283,1,1749,0.99,2/16/2007
17266,283,2,1796,2.99,2/16/2007
17267,283,2,2333,2.99,2/18/2007
17268,283,1,2685,2.99,2/19/2007
17269,283,2,2849,7.99,2/19/2007
17270,284,1,1171,0.99,2/14/2007
17271,284,2,2813,6.99,2/19/2007
17272,284,2,3296,0.99,2/21/2007
17273,285,2,1161,7.99,2/14/2007
17274,285,2,1302,3.99,2/15/2007
17275,285,1,2249,5.99,2/18/2007
17276,286,1,1690,8.99,2/16/2007
17277,286,1,2195,4.99,2/18/2007
17278,287,1,1247,7.99,2/15/2007
17279,287,2,1642,2.99,2/16/2007
17280,287,2,2286,9.99,2/18/2007
17281,287,2,2612,6.99,2/19/2007
17282,288,1,1466,5.99,2/15/2007
17283,289,2,1880,4.99,2/17/2007
17284,289,2,2316,0.99,2/18/2007
17285,289,1,2387,6.99,2/18/2007
17286,289,1,2784,10.99,2/19/2007
17287,289,2,2948,6.99,2/20/2007
17288,289,2,3123,6.99,2/20/2007
17289,290,1,1220,6.99,2/15/2007
17290,290,2,1336,8.99,2/15/2007
17291,290,2,1496,4.99,2/15/2007
17292,290,2,1532,0.99,2/15/2007
17293,290,1,3013,3.99,2/20/2007
17294,291,1,1191,2.99,2/14/2007
17295,291,1,2300,2.99,2/18/2007
17296,291,2,3042,2.99,2/20/2007
17297,292,1,1901,3.99,2/17/2007
17298,292,2,2258,3.99,2/18/2007
17299,292,1,2838,3.99,2/19/2007
17300,292,2,3328,2.99,2/21/2007
17301,293,1,1589,9.99,2/16/2007
17302,293,1,1829,5.99,2/16/2007
17303,293,2,1860,4.99,2/16/2007
17304,293,1,2386,4.99,2/18/2007
17305,293,2,3025,2.99,2/20/2007
17306,293,1,3290,1.99,2/21/2007
17307,293,2,3452,4.99,2/21/2007
17308,294,1,2900,2.99,2/20/2007
17309,294,2,3330,2.99,2/21/2007
17310,295,1,1184,5.99,2/14/2007
17311,295,1,1328,2.99,2/15/2007
17312,295,2,1935,2.99,2/17/2007
17313,295,1,2054,2.99,2/17/2007
17314,295,1,2431,1.99,2/18/2007
17315,295,1,2638,1.99,2/19/2007
17316,295,1,2999,2.99,2/20/2007
17317,295,1,3198,1.99,2/20/2007
17318,295,2,3394,8.99,2/21/2007
17319,296,2,1659,4.99,2/16/2007
17320,296,1,3034,0.99,2/20/2007
17321,296,2,3119,0.99,2/20/2007
17322,297,1,1409,3.99,2/15/2007
17323,297,1,2067,2.99,2/17/2007
17324,297,1,2202,8.99,2/18/2007
17325,297,1,2260,2.99,2/18/2007
17326,297,2,2339,4.99,2/18/2007
17327,298,2,1454,4.99,2/15/2007
17328,298,2,2385,3.99,2/18/2007
17329,298,2,3095,4.99,2/20/2007
17330,298,2,3400,4.99,2/21/2007
17331,299,1,1650,8.99,2/16/2007
17332,299,2,2664,4.99,2/19/2007
17333,299,1,2774,2.99,2/19/2007
17334,299,2,2791,4.99,2/19/2007
17335,299,1,3074,0.99,2/20/2007
17336,299,2,3223,2.99,2/21/2007
17337,299,1,3288,5.99,2/21/2007
17338,300,2,1381,0.99,2/15/2007
17339,300,1,3177,2.99,2/20/2007
17340,301,1,1853,0.99,2/16/2007
17341,301,1,2611,4.99,2/19/2007
17342,301,2,2925,2.99,2/20/2007
17343,302,1,1231,2.99,2/15/2007
17344,303,2,1970,4.99,2/17/2007
17345,303,1,2223,8.99,2/18/2007
17346,303,1,3077,3.99,2/20/2007
17347,303,1,3107,2.99,2/20/2007
17348,304,1,1414,6.99,2/15/2007
17349,304,2,1525,4.99,2/15/2007
17350,304,1,2039,3.99,2/17/2007
17351,304,2,2902,4.99,2/20/2007
17352,305,1,1574,4.99,2/16/2007
17353,305,2,1884,0.99,2/17/2007
17354,305,1,2166,11.99,2/17/2007
17355,305,1,3387,0.99,2/21/2007
17356,306,2,1172,0.99,2/14/2007
17357,306,2,2836,6.99,2/19/2007
17358,307,2,2152,2.99,2/17/2007
17359,307,1,2167,0.99,2/17/2007
17360,307,1,2787,4.99,2/19/2007
17361,307,1,2881,2.99,2/19/2007
17362,307,2,3057,5.99,2/20/2007
17363,307,1,3209,4.99,2/20/2007
17364,308,1,2037,0.99,2/17/2007
17365,308,1,2094,0.99,2/17/2007
17366,308,2,2168,4.99,2/17/2007
17367,308,1,2346,7.99,2/18/2007
17368,308,2,2448,4.99,2/18/2007
17369,309,1,1837,4.99,2/16/2007
17370,309,2,2560,9.99,2/19/2007
17371,309,2,2644,3.99,2/19/2007
17372,309,2,2688,6.99,2/19/2007
17373,310,2,1162,4.99,2/14/2007
17374,310,2,1333,2.99,2/15/2007
17375,310,2,1918,3.99,2/17/2007
17376,310,2,2088,6.99,2/17/2007
17377,310,1,2480,5.99,2/18/2007
17378,310,1,2618,2.99,2/19/2007
17379,311,1,1622,4.99,2/16/2007
17380,311,2,1955,0.99,2/17/2007
17381,311,2,2967,6.99,2/20/2007
17382,312,2,1419,0.99,2/15/2007
17383,312,2,3457,3.99,2/21/2007
17384,313,2,1312,2.99,2/15/2007
17385,313,1,2617,7.99,2/19/2007
17386,313,2,2711,4.99,2/19/2007
17387,314,1,1598,3.99,2/16/2007
17388,314,1,1624,2.99,2/16/2007
17389,315,1,1701,2.99,2/16/2007
17390,316,1,1317,4.99,2/15/2007
17391,316,2,1350,4.99,2/15/2007
17392,316,1,2032,4.99,2/17/2007
17393,316,2,2338,4.99,2/18/2007
17394,316,2,2491,1.99,2/18/2007
17395,316,1,2820,4.99,2/19/2007
17396,316,2,3373,8.99,2/21/2007
17397,317,2,2287,6.99,2/18/2007
17398,317,2,3029,2.99,2/20/2007
17399,317,1,3251,0.99,2/21/2007
17400,318,1,2634,2.99,2/19/2007
17401,318,1,2643,2.99,2/19/2007
17402,318,2,3337,0.99,2/21/2007
17403,318,2,3376,7.99,2/21/2007
17404,319,1,1632,2.99,2/16/2007
17405,319,1,1892,4.99,2/17/2007
17406,319,2,2021,3.99,2/17/2007
17407,319,2,2703,4.99,2/19/2007
17408,319,2,2884,0.99,2/19/2007
17409,319,2,3256,3.99,2/21/2007
17410,320,2,1258,4.99,2/15/2007
17411,320,2,1484,3.99,2/15/2007
17412,320,2,1567,1.99,2/16/2007
17413,320,1,2216,4.99,2/18/2007
17414,320,2,2883,7.99,2/19/2007
17415,321,2,1750,5.99,2/16/2007
17416,321,1,3410,0.99,2/21/2007
17417,322,1,1386,2.99,2/15/2007
17418,322,1,1588,8.99,2/16/2007
17419,322,2,2481,4.99,2/18/2007
17420,322,1,2554,0.99,2/19/2007
17421,322,1,2983,7.99,2/20/2007
17422,322,2,3054,5.99,2/20/2007
17423,322,2,3413,8.99,2/21/2007
